,message,label
88,페이커 3000킬 드가자!! 롤드컵 5회 우승도 가자!! 중국팬분들 나가세요~그냥 ,0
89,제전파 무빙 봐라,1
90,대 황 한 화!,1
91,급발진 뭔데,1
92,한화가이길듯,1
93,저녁까지 힘들겠노,1
94,젠지 보고있냌ㅋㅋ,1
95,팀명 FOW로하지,1
96,근데 님들은 왜 찐따같이 게임가지고 싸움?,0
97,아근데 유충 스택 안보이는게 너무아쉽긴하네,1
98,티원 화이팅!!!!,1
99,오늘은 ㅇㅅㅇ 없어서 좋네ㅋㅋ,1
100,진짜 아지르 페이커보는거같네,1
101,전 젠지팬이라 중국의 영토무결성을 지지합니다,0
102,ㄷㄷ,1
103,나 챌 1000점 정은총인데 솔직히 게임 수준 너무 낮다.,1
104,고장혁,1
105,아니 플을 왜 저기로 써..,1
106,오자룡 ,1
107,아오 든버지...,1
108,대범석,1
109,서부에서 언제안꺼냈었나... 화가 잔뜩났네,1
110,ㅋㅋㅋ,1
111,DK 화이팅!!,1
112,짜요~,0
113,심장 떨린다.. 멘탈 잡고 막판 가보자,1
114,ㅇㅇ 녹화하는데 디도스때매 지연 ㅈㄴ댐,1
115,구ㅋㅋㅋㅋ원ㅋㅋㅋㅋㅋㅋㅋ,1
116,88848,0
117,진짜 야랄하지마라,0
118,넵 실시간 라이브입니다 본인 lck 직원 아니라서 다 알고 있습니다 . !!!!!!!!,1
119,대 시 드,1
120,0013 1557,0
121,축구 마냥 ㅋㅋ 리그 수준이 높아서 챔피언스 리그 우승도 아니고 꼴랑 한국 중국 몇팀 돌아 가면서 먹는거 가지고 ㅋㅋ 롤드컵 ㅋㅋ,0
122,바이퍼 ㄷㄷㄷ,1
123,티원 개발리겟네,0
124,뭐하노,1
125,머야 광동 왜졌냐?,1
126,프로는 P인데 ㅋㅋ,1
127,오 님들 느낌표cold 하면 채팅이 투명해지면서 안보입니다 개신기하네요 한번 해보셈 님들도 ㅋㅋ,1
128,바이가자,1
129,디도스 못걸어서 손발 덜덜 떨고있는 버러지면 가추,0
130,터졌다,1
131,대. 황. 허. 수,1
132,윌러 겜하기싫겠다,1
133,휴,1
134,테디 킹겐 희대의 ㅈ거품대전,0
135,설마 또 트타하겠어?,1
136,진짜 얘네 수준 더럽다 미쳤네ㅋㅋㅋ,0
137,차라리 스몰더는 브라움이 더 나음,1
138,누가 그라가스 똥챔이랬냐 ㅋㅋ,1
139,점멸버리기,1
140,뚝딱맨 ㅋㅋㅋ,1
141,ㄷㄷ,1
142,구미유시 cs 봐라 ㅉㅉ 이게 프로임 ?,0
143,헬로키티 픽 왜저러냐 너무 즐겜하는거아니냐 ㅋㅋ ,1
144,포기하는 건 에반데,1
145,퓨시기 개잘한다,1
146,윌러 티원가자~~~^~~~^,1
147,안딜 왜씀,0
148,오우 ,1
149,괜히 욕심부리다 개망했네 ㅋㅋㅋㅋㅋ,1
150,1557 x 1557 = 3006974,0
151,ㅅㅇㄱㅇㅅㅇㄱ,1
152,지루하다 진짜 좀 싸워바,1
153,대 상 혁,1
154,과간>가관,1
155,결승전 간 사람들 부럽네 ㅇㅇ 5꽉 꿀잼이고,1
156,아니 이렇게 잘하면서 티원땐 왜그랬어 진짜;; 너무 늦게 왔잖아!!!!,1
157,디알엑스 짭 피어엑스,1
158,젠지랑 5꽉간 딮기 맞냐? 경기력 처참하네 ,0
159,잘생겼다,1
160,헤나 화이팅 제발,1
161,ㅋㅋㅋㅋㅋㅋㅋ케이티 졌다고 인터젯 끊는대 미쳣다,0
162,돌다리 두드리라 했더니 원자단위 하나하나씩 두드리고 있네,1
163,"동부의 수호자 태 황 ,,,",1
164,구마의손길,1
165,아니 난 10년 걸렸는데 이렇게 쉽게 한다고...?,1
166,싸웠나,1
167,리브샌박 걍 서렌 쳐라,0
168,대상혁 피지컬ㄷㄷㄷㄷㄷㄷ밴픽빨로 눕고 버스타는 조비랑 다르네ㄷㄷㄷㄷㄷㄷ,0
169,작은거 온다,1
170,ㅁㄷㅊㅇ,1
171,녹방임,1
172,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
173,씨맥 또 선수들만 ㅈㄴ 패겠네 ㅋㅋㅋ,0
174,젠지는 5년이 아니라 빅뱅 이후로 한적이 없는데?,1
175,/랜덤뽑기,1
176,치매를 극복한 라스칼 ㅋㅋ,1
177,지금 악의아리가 좀 개사기임,1
178,용을 아무렇지않게 주네 ㅋㅋㅋ,1
179,든든!,1
180,아무리 생각해봐도 광동 3픽을 미드를 뽑은게 말이 안됐음 아지르 픽하고 바로 원딜 두 개 또 벤당해서 불이 카이사를 할 수밖에 없었고 카이사는 한타 때 딜각이 안나옴,1
181,왜 이렇게 잘하는데 월즈만 가면 던지지,1
182,코수빈,1
183,4,1
184,일시젠지 ㅋㅋ,1
185,아 디알엑스 리버스 젠지 였지 참. 1-7 VS 7-1,1
186,둘다 응원했는데 진짜 재밌었다..,1
187,켛린 카르마 할듯,1
188,개잘생김,1
189,캬 대상혁 멋지누,1
190,우디르 개재미있어보이네 ㅋㅋㅋㅋㅋ,1
191,대상혁,1
192,젠지팬인데 88848이라고 그만 놀려주세요,0
193,끝나겠는데?,1
194,젠지 이기는거예요?,1
195,지우와 친구들의 모험은 계속됩니다 계~속~,1
196,라칸이 ㅋㅋㅋ개잘하네,1
197,애디 철권캐릭터아닌가요?,1
198,갓대리아~~~~~~~~~,1
199,펙트: 구마유시는 페이즈 lck우승할 나이에 연습생이였다,1
200,킬초 됐네 ㅋㅋ,1
201,똥마유시,0
202,씨맥은 결국 대황비빨인거 뽀록 났네 ㅋ 쵸비는 지금 명실상부 연봉 1000억의 월클 미드인데 씨맥지금 ㅂㄷㅂㄷ 중일듯 ㅋㅋ,0
203,탑 갭,1
204,따이후앙찌엔 짜요우!!!!!!!!!,0
205,한국 대 중국,1
206,대 표 식,1
207,그럼 1세트 안끝나게 하겠네 ㅋㅋㅋㅋ,1
208,킹겐이 컴퓨터 박살냈다내요,1
209,???? 광동 왜이래? ㅋ,1
210,불 혜성처럼 등장하더니 점점 하락세네,1
211,레고,1
212,펑,1
213,든 버 지,1
214,오너 뭐함?,1
215,이거 라이브 맞냐 얘들아?,1
216,켈린스만 제발 좀잘해라,1
217,아오 든버지 ㅋㅋㅋㅋㅋㅋ,1
218,zzzzzzzzzzzz,1
219,"젠지전은 딱 하나야, 오너가 공챔가고, 제우스가 탱커 가는거",1
220,대리우스 ㄷㄷㄷㄷㄷ,1
221,ㅈㅈ,1
222,왜 18분에서 갑자기 28분이 됨???,1
223,뭔 칙칙폭폭이여 ㅋㅋ,1
224,킹겐 아트 나오나요,1
225,뿌듯해하는거 개웃기넼ㅋㅋㅋㅋ,1
226,구리 드가자~,1
227,한화 ㅈㄴ 고통받네ㅋㅋㅋㅋㅋ,1
228,이젠 송출장비에 디도스 거나,1
229,골드는 앞서네,1
230,밴픽 뭐고,1
231,와 개잘하네 ㅋㅋ,1
232,광동 미드 서폿이 다른라인도 다 죽이고 있음 ㅇㅇ,0
233,트롤 ㄷ,0
234,0-3,1
235,아니 오리아나로 뒤를 왜돈거야,1
236,1557 ㅋㅋㅋㅋㅋㅋㅋ T1 팬들 잘가요~~ ,0
237,ㅇㅈ합니다,1
238,왜웃냐,1
239,포킹에 쥐약인 제리가 딜각이 나올지 모르겠네 유미랑 달리 밀리오라서 밀리오 한테 포킹 계속 날리면 답없는데,1
240,화 나 생 명,1
241,!호랑1이,1
242,T1 루시드 가보자,1
243,따봉혁,1
244,무생무치는 뭐임 ㅋㅋㅋㅋㅋ무색무취말하는거겠찌?,1
245,굳이 ㅋㅋ,1
246,끝까지 의심해 항상의심해,1
247,오오?,1
248,카리스가 뭔짓거리를 했는데 아칼리를 못끊어준거?,0
249,머야 한화 이기고잇네,1
250,/표식 화면,1
251,대 상 혁 ㅋㅋㅋ,1
252,자야라칸해,1
253,더운가본데,1
254,기대?,1
255,광동에 테디 들어갔어라...,1
256,제우스 페이커한테 맞겠노ㅋㅋ,0
257,젠지 대 한화전 4:0 대딮기전 4:2라 모를일임,1
258,서폿이라 생각해서 아리 밴한건가,1
259,역시 퍼블당하기는 켈황 ㅋㅋ,1
260,대 황 뜌,1
261,재미없으면 보질말던가ㅋㅋ,1
262,제우스 왕귀해서 미드 봇 똥치우는 그 패턴 그만 좀 보고싶다... ,0
263,자리 해라 ,1
264,왜 준사는 없음?,1
265,슼룡 ㅋㅋㅋㅋㅋㅋㅋ,0
266,오너,1
267,페이커 상대로 미드차이 못낸 죄다,1
268,콜키어쩔,1
269,팡희 커즈아님,1
270,lpl은 다르네...,1
271,zzzzzzzzzzzz,1
272,기인;;,1
273,888룰8,0
274,경기는 녹화가 맞고 해설은 실시간이 맞음 선수들은 경기 끝나길 기다리면서 인터뷰 대기중입니다,1
275,척추세워,1
276,왕들스틱ㄷㄷ,1
277,오너는 롤이 재미없다 ,1
278,요네 못크진 않았는데 딜이 왜 안 나오냐,1
279,대 황 메이커,1
280,쓰레기 ㅋㅋㅋ,1
281,ㅠㅠ아이고,1
282,역대급 미드차이 시리즈로 역사에남겠노,1
283,아지르 궁만 잘 썻어도,1
284,구마랑 지우랑 바꾸고싶을 T1팬이면 개추,0
285,기인 축하해!!,1
286,광동 탱어캐자뱐,1
287,럼블 이퀄 진짜 ㅋㅋㅋㅋㅋ,1
288,김은지 이거 보고있는거 아니까 카톡답해,1
289,뒤에 티원뭐놐ㅋㅋㅋ,1
290,아우솔 공격 깔짝깔짝 킹받네 ㅋㅋㅋ,1
291,와우,1
292,/이거 실제 되는거임?,1
293,리헨즈 목소리 너무 좋다,1
294,대 상 혁,1
295,탑 상륙작전 ㄷㄱ,1
296,페이커 개잘했다,1
297,이게머임 ㅋㅋ,1
298,태윤 비사아앙,1
299,티원우승가자,1
300,티원 욕하면 무조건 젠첩이냐? 디뿡이는 무시하나 ㅠㅜ,0
301,똥너 ㅋㅋ,0
302,??디도스 안걸렸는데 나는,1
303,"티원 제발 이기자,,",1
304,엔비 뭐하냐 ㅋㅋㅋㅋㅋㅋ,1
305,스읍2 나오겠노 ㅋㅋㅋ,1
306,ㅇ,1
307,에포트는 불쌍하긴하다ㅋㅋㅋㅋㅋ,1
308,커즈 ㄹㅇ 갑자기 왜그러지,1
309,따이후앙찌엔 짜요,0
310,앤 누구임?,1
311,건부야 ㅠ,1
312,수빈누나 ㅈㄴ예쁘네 진짜,1
313,제우스 미쳤네,1
314,씨맥 화이팅,1
315,이래도 888488888888888 나올거 같으면 개추,0
316,제일 잘 하는 미드는 당연히 롤드컵 최다 우승인 페이커 선수님이죠?? 네 뭐라구요? 무관 쵸비거 제일 잘 한다구요?? ㅋㅋㅋㅋㅋㅋ,0
317,불독도 버릴때 됐다,0
318,와 오늘 100전 2트 동시에 나오네 ㅋㅋㅋㅋ,1
319,든든,1
320,잘커놓고 이걸 던지네 ㅋㅋㅋㅋ,1
321,와 불,1
322,루시안 딜이 나오겠나..,1
323,페이커 오리아나 겜 끝날때까지 완벽하게 캐리하는거 못봄?? 한타챔프에 qw짤짤이로 계속 포킹하는데 유통기한이 올수있다고 생각하나?,1
324,ㅈㅈ,1
325,딜라이트 운영못하는구나 하나만깨야해 ㅋㅋㅋㅋㅋㅋ,1
326,님들 근데 칸나는 휴식임??,1
327,오늘도 고통받는 태윤,1
328,이강인 밴,1
329,엄우스,1
330,마지막 페이커가 칼리 몬 퍼올렸네~!!퍼올렸으면 이겻겠다,1
331,롤드컵 4회 우승한 페이커를 오직 순수실력으로 벤치로 밀어내고 국대주전미드를 차지한 쵸비 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0
332,경기도 평택은 비가 마니 오네요^^,1
333,? 이게 왜 노 킹겐,1
334,ㅈㅈ,1
335,요즘은 티원도 이꼬라지네 ㅋㅋㅋ주작이녀,0
336,채팅창 그냥 지옥이노..,1
337,ㅋㅋ 3:1로 진거 3:1로 갚아주려는듯,1
338,뭐하냐,1
339,말을 예쁘게 해서 혼내네 ㅋㅋㅋㅋ,1
340,받아 먹기로 쇼부 봐야지,1
341,어제경기 젠티 역대급노잼이였지 1군vs3군급 노잼경기,0
342,그냥 찐따가 찐따한건데 관심주지머 ,0
343,Q 피하는게 아니라 E써서 관통인덩,1
344,퍼펙트가 좀 갈팡질팡하네,1
345,야 꺽어,1
346,헤나 화이팉ㅇ,1
347,페이커 십자스가 화이팅,1
348,빅게임선언ㄷㄷ,1
349,서ㅓㅋ스 슛,1
350,역시 승리는 켈황 ㅋㅋ,1
351,캡잭 뭐야 ㅋㅋㅋㅋㅋㅋ,1
352,쇼메이커<<이미 충분히 추해졌으면 개추,0
353,관심주지마셈,1
354,디플렁스 KI5 ㅋㅋㅋㅋㅋㅋㅋ,1
355,젠까들 100이면 100 다 슼팬임ㅋㅋ,0
356,담에 스몰더만 벤하면 이길거 같은데,1
357,대황식,1
358,zzzzzzzzzzz,1
359,클윌클헤엑 제발 힘좀내봐 :loudly_crying_face:,1
360,역시 대황젠 ㅋㅋ,1
361,빙글빙글은 역시 켈황 ㅋㅋ,1
362,빛망인데 어케따라가냐,1
363,티원은 몇년째 까는사람밖에없고 왜까냐하면 그팀 업보라고함ㄷㄷ,0
364,지금 롤 파크 라이엇피시방도 인터넷나감 피시방사람들 다 게임중에 맛탱이감,1
365,바이퍼발사뭐냐,1
366,오리공위치 너무 아쉽고,1
367,빅게임,1
368,세트승이라도 따봐 제발 브리온,1
369,그래도 오대식이 최고였다,1
370,페이커는 ㄹㅇ요새 반반이상은 무조건 가더라,1
371,POG 디도스,1
372,요들 가능하면 개추,1
373,대 리 아,1
374,ㅁㅍ,1
375,재미없다,1
376,상혁이 좀 울컥한가보네,1
377,브리온은 빠따치는거 도입해라,0
378,든버지,1
379,롤대남들 눈높이수준 개바닥이내 ㅋㅋㅋ,0
380,아니 당연히 또 걸겠지 ㅋㅋ 대처하는거 없으면서,1
381,객관적으로 페이커 나가면 롤관심 많이 사라질 것 같긴함 ,1
382,3경기 가면 개꿀잼,1
383,중위도 아니고 준위는 ㄹㅇ뭐임?? ㅋㅋㅋ,1
384,목소리왤케 잼민이냐,1
385,이거 정글차이인가,1
386,익룡드립할거면 도서관이나 가셈ㅋㅋ,0
387,22월즈를 기억해라 킹겐!!,1
388,세주 가 다 한다,1
389,오늘은 한화 하고 담원이 이기는 날이네,1
390,킬 좀 그만 처먹어라 똥릴!,0
391,농심 왜케잘해,1
392,젠지는 lck잖아여 ㅋㅋ 병아,0
393,왜 반역왕 안쓰지,1
394,포비가 니코 즐겨하던 이유 페이갓,1
395,상체가 정말 잘해줬다 ㅠㅠ 사실상 져도 할말없는 판이었는듯,1
396,dk가 만만하냐?!,1
397,대상혁?,1
398,쇼메 피곤해서 퍼즈걸고 자는거임 디플 감독의 고단수,1
399,젠지한테 아직까진 빡세다,1
400,폭스=리샌,1
401,잘생겼네,1
402,맹획견들 또 또 또 반란이네 ㅋㅋㅋㅋㅋ,0
403,황사장ㄷㄷ,1
404,페이커 진짜 4강 떠올라게 하네,1
405,오너 주둥이 웰케 튀어나왓냐,0
406,이래도 88848 럼자오자레가 아니네,0
407,농심 체급이 너무 안좋다,1
408,신인행동 ㅋㅋㅋㅋ,1
409,쵸없페왕컵,0
410,분석데스크 어디감,1
411,한번에 먹네 ㄷㄷ,1
412,하마 화이팅,1
413,불독이할땐 개쓰레기같았는데 코르키가 저정도였나?,0
414,"쵸비,페이커 욕하면 니들 인생이 바뀌냐?",1
415,5점멸 ㄷㄷ,1
416,이래도 1557이 안나오네?,0
417,미드 cs차이 왜이러노 ,1
418,경기 살아있나요?(LIVE),1
419,기드온 진짜 하,1
420,보통 속고만 살고있지,1
421,이벤트 매치...,1
422,숭배해야만해...,1
423,그냥 쇼메 폼이 더 살아나야,1
424,ㄹㅇ,1
425,피넛 동선 엄청 좋네,1
426,와 너 천재냐?,1
427,고생했다,1
428,이래야 오너지,1
429,듀렉 미드 누구임?,1
430,ㅁㄷㅊㅇ,1
431,대 케리아,1
432,와 이신,1
433,3세트 즐겼지 퍼펙트,1
434,끓이라고,1
435,신인이슈,1
436,불안듀오 닉값하네,1
437,그긴거ㅋㅋㅋ,1
438,아까 페이커가 던진게 줭나큼 ㅋㅋㅋㅋㅋ 대상혁,0
439,피넛심리쌈 개잘하네..,1
440,와 구도 잡는거 죽이네.. 티원,1
441,불경 아트는 q 4번쓰는거와 같다,1
442,돌티젠ㅋㅋㅋㅋ,1
443,이야.. 포펙트 잘하네,1
444,1557,0
445,시우야 제발,1
446,감곡 갱제?,1
447,바선생,1
448,람머스 구르기만 해서 플 2개뺐는데 머가구림 ㅋㅋ,1
449,노틸 궁 개못쓰네,1
450,2020년 코로나 한번 더 터졌노,1
451,그무기 화력보소,1
452,란,1
453,대상혁,1
454,익룡슼 짜증나네,0
455,꼬초리,1
456,엑스큐트랑 클로져 형제임??,1
457,ㅈㅈ,1
458,ㅋㅋㅋㅋㅋㅋ광동 일방적으로 뚜디맞고 끝날지싶다,1
459,겜작살낫네,1
460,직관가러ㅜ간사람들있나,1
461,어허 그런 방 아닙니다,1
462,코가진짜크네,1
463,농락하는거 같은데 ㅋㅋㅋㅋㅋ,1
464,아까 방송 끝나자 마자 했을걸,1
465,이정도면 형님도 즐기시는거 아닌가,1
466,아아..,1
467,지우ㅜㅜㅜㅜ,1
468,lck따운,1
469,드븐 0ㄷ2로 지고잇는데 웃고잇네 ㅋㅋ,1
470,kt 1세트 어떻게 이겼냐,1
471,와 ㄷㄷ,1
472,톰버지,1
473,마법사(물리속성),1
474,바텀 2원딜이 대세??,1
475,.무조건 선궁열고 여차하면 플까지박았어야했는데 마오가 아쉽네,1
476,[ 2024-03-30 -엄란지원금- ],1
477,해설 왜 그래 지금 위에 골드차이 안보이노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 악을쓰고 못본척하노 ㅋㅋㅋㅋㅋ,0
478,애니?,1
479,대 상 혁,1
480,3ㅈㅈ,1
481,클템 발악 ㅋㅋㅋㅋ,1
482,대상혁,1
483,ㅌㅊㅇ ㅋㅋㅋㅋㅋㅋㅋ,1
484,쵸오오오비,1
485,미드 서폿 더럽게 쳐못한다,0
486,실버스크랩스... 입성까지 15분,1
487,퐐퐐퐐사퐐,0
488,신플러스,1
489,예?,1
490,1557치면 ppt 따서 T1 프론터에 제보하겠습니다 치지 말아주세요,0
491,와 레전드다 진짜 ㅋㅋㅋㅋ,1
492,이미 결과가 해외사이트에 먼저 올라옴,1
493,농심은 진짜 무력하게 지진않는다 ,1
494,크 근본 브금,1
495,젠지가 정배긴 한데,1
496,엄대 엄,1
497,제카인데 제카인데,1
498,클로저야 실력이 전부야 ㅎㅎ,1
499,팡머ㅋㅋ,1
500,카리스 넌 나가라,0
501,1557 ,0
502,신상혁 ㄷㄷㄷ,1
503,실비 오늘 잘한다,1
504,대 황 란,1
505,이게 공천학살 찢리스타?,1
506,또 너야?,1
507,오더까지 ㅋㅋㅋ 걍 구원 황족 정글하네,1
508,아 그냥 진행시키지 오히려 그게 꿀젬인데,1
509,불이 겁나 때려줬는데,1
510,미드 11코어 치 ㅋㅋㅋㅋ,1
511,zzzzzzzzzzzz,1
512,이지훈 멋있네,1
513,대 황 비,1
514,흐에엥ㅋㅋㅋㅋ,1
515,아니 코르키가 지는팀 코르키가 맞냐이거?,1
516,이러면 플쓴의미가 ㄷㄷ,1
517,갓리아,1
518,zzzzzzzzzzzzzzz,1
519,쵸비가 아지르 승률 1등임 ㅋㅋ,1
520,브리온이 2대1로 이깁니다,1
521,클로저 점멸빠졋으면 앞으로기어나오네 먼깡이냐,1
522,세나 트페를 풀어??,1
523,대 상 혁,1
524,경기력ㅋㅋㅋ,1
525,88848,0
526,오른?,1
527,우서?,1
528,세나 cs드립치는애들 늙은 틀이다 놔둬라,0
529,ㅇㅅㅇ 지우 화이팅 ㅇㅅㅇ,1
530,탐켄치 잘 먹었네,1
531,대 디 디,1
532,서로 미드 망했네 ㅋㅋ,1
533,티원은 젠지 육변기 아님?ㅋㅋ,0
534,1렙깽판인데 또,1
535,베인이 날아다니는데욧!!!!,1
536,일을 내버리는 제우스,1
537,세나 시에스 얘기하는 애는 제정신임?ㅋㅋㅋㅋㅋ,1
538,ㅇㅅㄴㅅ ,1
539,아칼리가 들어가서 따는거 아닌이상 힘들어보인다,1
540,모넥톤 ㄷㄷ,1
541,광동은 강팀이네,1
542,"루나미 졌노,",1
543,태윤 행동 ㄷㄷ,1
544,페이커 쿼드라 솔직히 개 소름. 오너 바론 강타 개소름. 캐니언 장로 스틸 개소름 ㅇㅈ? ㅇ ㅇㅈ,1
545,데프트는 군대나 빨리 가라ㅋㅋㅋㅋㅋㅋㅋ진짜 구질구질하네ㅋㅋ,0
546,씨맥 멈춰,1
547,이름이 방광이냐 오줌누는 소리하네,0
548,패승승?,1
549,대상혁,1
550,비디디 탈리야 잘하긴한댜,1
551,88848,0
552,롤 신 선,1
553,판정 ㄷㄷ,1
554,조나스트롱 신,1
555,아오 탭탭이형,1
556,리신,1
557,네??????ㅋㅋㅋㅋ,1
558,다이애나 옆집누나팬티색갈이누,0
559,표식이 양학만 잘함,1
560,젠지는 티원전만 미리 준비하느라 월즈꼴나서 Dk한테지겠노,0
561,대이퍼,1
562,꺾어,1
563,제발 서커스.....,1
564,티원팬들은 왜 젠지한테 열등감느끼는거냐,0
565,역 천 괴,1
566,디플은 후반가면 안된다 이렇게 초반에 끝내야한다,1
567,윌러 베토벤 현상이라고 잠깐 귀에 이명들리는 질병이 있어요 ㅠㅠ,0
568,T1 언제 짐?,1
569,퍼즈 이유가 뭐임?,1
570,잘한당 ㅜㅜ,1
571,페이즈 개못하네,0
572,딜라이트 와꾸 ㅈ되네 ㄷㄷ,0
573,젠지 정말로 월즈우승2번은 있긴한데,1
574,든버지,1
575,데프트 콧대 진짜 높다..,1
576,대 상 혁,1
577,던지네,1
578,진지하게 테디한테 직스원딜은 왜 주는거냐?,1
579,킹겐한테 크산테주네 ㅋㅋㅋㅋㅋ,1
580,왱케 반응이 달라 ㅋㅋㅋ,1
581,세체원딜은 누구냐 대체,1
582,엉아들이 캐리해준다 퍼펙트는 편하게해라,1
583,드븐으로 이긴적 있냐 ㅋㅋ,1
584,베릴님 밀리오 안닮았아요,1
585,의사소통 하는거임?,1
586,엄메이커,1
587,피넛 개못하네 ㅋㅋㅋㅋㅋㅋ,0
588,집중력좋다,1
589,롤대남들 맞춰서 좋아하누,1
590,ㅋㅋㅋㅋㅋㅋㅋ 픽 존나 신기하네,1
591,날 리 어 ,1
592,5시 40분에 첫경기 1대0인거보니 오늘은 5시에 경기시작했나보네요~,1
593,1557,0
594,와ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
595,디치기 ㅗㅜㅑ,1
596,젠지타임,1
597,88848,0
598,d,1
599,킹겐이 KT 갓으면 진짜 완벽했는데,1
600,?머임,1
601,와 박지성 슛 폼미쳤다,1
602,상혁이 형,1
603,KT 화이팅!,1
604,엄앵란 캐뤼 ㅋㅋㅋㅋ,1
605,착취아지르 솔랭장인이 한거 배운거라던데,1
606,ㅋㅋㅋ,1
607,젠지는 왜 3등인가요 ???,1
608,ㅁㅍ,1
609,너무신났에,1
610,오늘은,1
611,퍼펙트 그는 신인가,1
612,리헨즈 왜 또 럼블서폿으로 깝침?,0
613,페이커는 언제쯤 못해지냐,1
614,아니 한화가 1세트내주는게 이상한거임 광동이랑 갭차이가얼만데,1
615,불>쵸>페 ㄷㄷ,1
616,트페백도해라,1
617,니코 신음소리 들려,0
618,ㅈㅈ~~,1
619,티원 또 졌어?,1
620,진짜 잘한다 젠지,1
621,구마유시야 !!!!! 어제 폼만 유지하자 진짜 좋았다잉,1
622,실비 실수 겁나하네[,1
623,근데 네트워크 불안정이라는데 디도스는 확실함?,1
624,ㅈㅈ,1
625,역시 탑상혁 ㅋㅋ,1
626,에이밍 cs 무슨일이야,1
