,message,label
214166,뭐 어케 되는거냐,1
189291,이거 녹방이라 디도스 괜찮을듯,1
561636,그립다 태윤..,1
367367,빠진거 없이 클린하게 킬했는데 어케 손해임ㅋㅋ,1
56809,젠지팬들 월드우승 한번도 못해서 그런가 ㅂㄷㅂㄷ거리는거 재미있네 88848 ~,1
355178,1557 1557 13:0,0
765931,페이즈는 진짜 못하긴 한다,1
486812,정보) 브리온은 LCK팀들중 유일한 흑자이다,1
158591,아..,1
299052,캬,1
868233,자크 진짜 ㅋㅋㅋㅋㅋ,1
533176,마오카이 궁 왜케못ㅅ써,1
653388,대 황 커 즈,1
20669,뭐ㅜ 했다고 만골차냐,1
143264,젠지 기습ㅟ ㅋㅋㅋ,1
937388,5년 88848 Vs 1경기 1557,0
356425,ㅈㄴ 허무하게 터져버렸네 ㅋㅋ,1
828184,리버스 티원 황동 ㅋㅋ,1
987751,진짜 조온나 재밋네,1
534598,¿ㅅ¿은 해도 되나요,1
860678,혹시 티원 젠지한테 몇연패중인가요?,1
702487,우제야 해줘 ㅠㅠ,1
317145,1 5 5 7,0
690781,개잘한다 진짜,1
202354,디도스 누구냐,1
332133,케리아표정 ㅋㅋㅋㅋㅋ 멘탈터진듯,1
777211,한화는 한화인가,1
626988,익룡~~!!!,1
634301,뮤뮤,1
969549,이건 어쩔 수 없다,1
938743,스읍...,1
263619,초비 탑에서 죽인것이 큰것같다,1
672727,저런 젠지를 개바르고 롤드컵을 우승한 티원은 대체 뭐냐???? 진짜 페이커는 전설이다........ ,1
709843,잘하는거 필살기 다꺼냈네 한화 이거 지면 진심 심각한데,1
97362,818585룰78,0
796799,누나나죽엉,1
816766,대상혁 닉네임 기절로 변경,1
756765,이해하려고해도 진짜 이해가안가는데 뭐하는 밴픽이야?,1
954567,부시에서 보고만 있는거 짠하네,1
398737,게임 너무재밋다.. ㅋㅋㅋㅋㅋㅋ,1
109001,오리아나 주지 마라,1
879710,ㅋㅋㅋㅋㅋㅋ,1
111669,"제우스,,,",1
268989,티원 우승 드가자,1
175041,아니야 사실 건부야 니가 그리워ㅠㅠ,1
342714,베인이 나오지 싶다,1
980926,으라차차,1
727978,대도사,1
678139,트페 ad 가는 걸로 뭐라하는 애들 장담하는데 평생 다이아 이상 찍어본 적도 앞으로도 찍어볼 일 없음ㅋㅋ,1
207185,오늘 그래서 나 잘수있는가야 ,1
858456,나슼갈,0
266078,일단 1~3세트 페이커는 페이커했고 나머지는 각 세트마다 활약하네 4라운드는 케리아가 활약할듯,1
182859,똥란과는 클라스가 다른 낀이스,1
647575,케이티운좋게이기네 젠지가 1황이다,1
31953,스몰더 스택이 몇까지 올라가냐,1
321975,부릉부릉ㅇ,1
765333,무관력의 71인..,1
333251,ㅁㅍ,1
34502,미?드,1
794624,두두 지리네,1
476290,태윤 왜안주냐???,1
532004,?,1
802921,베릴 캐리,1
786431,제리 무조건 한다,1
681626,끝못내는게 대체 무슨말임ㅋㅋㅋ 초졸인가,1
391608,쇼메이커의 근본챔,1
426869,ㅌㅊㅇ,1
733898,88848이 뭔가요??,0
379074,ㄱ,1
971246,작년때까지 티원 ㅈㄴ 욕하고 업보 씨게 8강딱으로 받았으면 욕 ㅈㄴ 먹어야지 피해자 코스프레 ㅋㅋㅋ 88848 88848 ,1
74353,안딜이 cc다빠지고 미카엘 쓴게 너무 침착했다,1
875043,쵸비 이번여름 젠지떠나서 BLG 이적예정 ㄷㄷ;;;;;;;;;,1
43157,마스터미만 채팅금지,1
204511,LCK 운영 꼬라지 하고는ㅋㅋㅋㅋㅋ 1000억 받아쳐먹고 하는건 ㅈ도없다ㅋㅋㅋㅋ,1
947407,궁 e q 존야 콤보 ㄷㄷ,1
780315,똥카,0
91634,조형기 ?,1
750655,광동은 여기서 이기면 플옵 확정이네 거의,1
695139,엥?젠지가 삼성이었음? 이제 알았네,1
939757,구마는 티원이 잘하고 케리아가 잘해서 골드로만 패지 후반가면 못하는 원딜임,1
68583,근데 어떻게된게 원딜 하나 바꿨다고 팀이 이렇게 바뀌냐,1
631558,dk 머냐 개못하네,0
755417,쳐맞아 ㅋㅋㅋㅋ,1
672166,1557,0
796372,구마유시 왜 관중임??,1
179129,와 이겼다라기 보다 약점 보이면서 이겼네 잘 보안하면 오늘 승리 따낼수있것다 딮기,1
216133,세트나 하러 가야지,1
431263,88848,0
325366,겜 수준 미쳤노 ㅋㅋ,1
711166,저는 티원팬입니다. 저는 하나의 중국을 지지하지 않습니다. 저는 영토의 무결성을 지지하지 않습니다. 저는 디도스공격을 옹호하지 않습니다. 저는 티원팬입니다,1
74701,광동 화이팅,1
477126,롤잘알들아 이거 올ad조합임?,1
286967,파엠 5셋 솔킬 2방 기인인가 ?,1
359930,케티 선수들 왜 다들 마스크썼어요?,1
425657,개쳐발린판이네 그팀 ㅋㅋㅋ,1
951954,도대체 대 스 칼은 뭐하는거야? 협곡에서 산책중? ㅋㅋ베테랑이 신인들보다 더 심하누,1
608406,와,1
108810,풍채보소,1
56151,올해도 젠지 우승 확정인듯,1
627900,아오 베인,1
588235,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
16268,88848ㅎㅇㅌ,0
875686,와 지우 진짜 잘하네,1
716464,와 kt 밴픽은 1라운드 밴픽이네 ㅋ 뭐하냐 kt감독 ㅋㅋ 개무능하네 진짜 메타변화 안쫓아갈래?,1
914603,피넛 이럴꺼면 왜 안잡음?,1
612307,킬은 잘 먹네,1
870681,"""이겨""",1
654824,또나 또루스,1
590105,준위 fro 세나 ce,1
377998,진짜 못하긴하네,1
717743,티원 젠지한테 계속 개쳐발리고 있는데 뭔 개소리지,0
806440,kt바텀 사람아님 신인 퍼펙트가 사람으로보일지경,1
847000,페이커 없으면 1승 6패 인데..,1
594672,근데 왜 지연됨?,1
796898,이미결과나왔네요,1
430375,1군임?? 혹시 경기?,1
932869,6OAT,1
746381,탈리야 레전드 ㅋㅋ,1
241851,억...,1
227310,누구세요?,1
655843,동부의 왕이시여?,1
652045,??,1
757334,888룰8\,0
490220,저긴 이동 안해야지 가서 개발릴텐뎅,1
321145,케리아는 뚱떙이 서폿을 이기지 못한다,1
688885,페이커안주네...쟤네 동준당하고시픔?,1
366995,?,1
673856,젠지 중국이랑 어케됨?,1
834073,바이퍼 아니고?,1
943233,92?,1
419904,세레머니하러 가져온거임?ㅋㅋㅋㅋ,1
412885,어허..,1
573253,드릉드릉 허버허버는 페미용어 아니에요 이세돌 아이돌분들도 자주쓰는 단어인데 페미단어일리가 없죠 ㅎㅎ,1
894960,든든 특) 안 든든함,1
17783,이래도 골드 안나는거 보면...피어가 조심은 해야겠네,1
153768,스킬 이름 모르는게 좀 그런데 ㅠㅠㅠ 실수하신듯,1
463456,세나는 센데 팀이 못받쳐준다 세나가 클때까지 팀이 안터질정도로 버텼어야했는데,1
22817,대 기 인,1
880929,오너 아파서 2군 콜업입니다,1
463683,않이 잠깐만,1
641194,표식뭐냐,1
886643,감정표현 아직 프나틱이네 ㅋㅋz,1
518641,갑자기 페이스체크를 왜했지 ;;,1
521623,에이밍!!!!,1
899972,티원보고싶당,1
179315,여욱시 888룰8 3315 럼자오자레 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
257313,티원3세트 4세트이기자,1
748536,잼머스 ㅋㅋ,1
563965,ok~~,1
801657,응디디 ㅋㅋ,1
905720,챔스가 아니라 리그 3회우승 vs 월드컵우승아님?,1
962509,든버지 치명타 끝까지 안가네 ㅋㅋㅋㅋㅋㅋㅋ,1
478327,대불독,1
196976,쇼메도 힘내자,1
771194,걍 한화가 개잘하는데?,1
329540,트페 제리같은거 하지마 좀 제발좀 ,1
63198,걍 미드 덕분에 전체적으로 멀어졌음 저렇게 상대미드 따는거 아무 의미없음,1
667967,ㅇㅅㅇ,1
373539,젠지 화이팅,1
861349,학살게임인가요?,1
936479,고맙다 애들아 너네가 있어서 내가 이정도위치에 있다,1
794357,도라이 ㄹㅈㄷ네 ㅋㅋㅋㅋㅋㅋ,1
442748,그냥 농심 폼이 개좋아요 ㄹㅇ로 오늘 경기 수준 미쳤음,1
258704,그 울프가 아니라 해외 해설 울프임;;,1
697628,든버지: 어 아빠야,1
812966,라스칼은 프로 그만 해야할듯,1
68531,두두는 저기에 있을 애가 아닌듯,1
883226,역시 역천괴....,1
728334,페이커 심정 ( 너네가 이길거 같아? 코르키 맛좀볼래? 너네 숨도 못쉴걸?)페이커 심정 ( 너네가 이길거 같아? 코르키 맛좀볼래? 너네 숨도 못쉴걸?),1
275034,이번에는 좀 치고박자 사리지말고,1
338231,세나인데 cs 차이난다는 애는 뭐냐 ㅋㅋㅋ,1
37754,에포트,1
378140,팩트) 티원은 국제전에서도 젠지한테 두들겨 쳐맞아서 중국팀들이 젠지 이기기를 기도해야한다,1
133759,시즈탱크 풀업이다 3/3/3업 엔비,1
401592,안녕하세요하면 고소합니다 진짜 하지마세요,1
122702,정균아 똑바로해라,1
720168,ㅈㄱㅊㅇ,1
253913,크산테 CS ㅋㅋ과관이네 ㅋㅋ,1
611359,디도스 뭐노,1
147522,대 황 딮,1
304464,태윤은 걍못한다 ㅋㅋ,1
632080,오너 중2병걸림?,1
628207,역시 희생은 켈황,1
892290,엄,1
98401,탑은 피어엑스승 미드는 러브샷 바텀은 티원승,1
342277,와 금손,1
334640,한화 가자 ㅠ,1
998274,롤잘알 조나,1
51403,카르마페티쉬 있어?,1
230859,제카 티원전 전에는 코르키 전승이여서,1
788553,아이고,1
91285,구마 안철수,1
831509,바텀..왜 2군이었는지 보이네,1
621044,오늘은 ㅇㅅㅇ 하는애들 없어서 좋다,1
768456,한ㅇ화 앞에선 쩌리,1
676640,ㅇㅅㅇ,1
34244,힐 궁 안쓰는데 살려보려고 한게 맞음?,1
456941,kt는 속도가 색인데 한화가 너무 단단하다,1
534857,듀렉스 진짜 개모타긴하네 브리롱 상대로 이모양이면 더심란한데,1
664155,이럼 세탑 요네하려나,1
762373,오늘 빅매치네,1
156888,드가자,1
861569,오너 갱스터여?,1
612496,져도 좀 비슷하게 가야 재밌지 너무 일방적으로 쳐맞으니까 노잼이네 lng랑 징동 경기나 봐야지,1
804197,.,1
628296,/게이,1
411542,범인은 캐니언구만,1
763615,제리를 풀어? ㅋㅋㅋㅋㅋㅋㅋ,1
308763,스킨의주인,1
574880,죠,1
378306,미국팀 2위네 ~ ㅋㅋ,1
458466,아펠스킨보유자 바센세 바루스는 아펄에 비하면 개쉬움ㄷ,1
999246,ㅋㅋㅋㅋ,1
126976,노틸을 왜 3번이나 줬어,1
684822,룰러 폼 미쳤다,1
632634,???,1
409008,?,1
785279,대 상 혁,1
764981,해설 다들 정신없이 물리네,1
646788,88848,0
448075,대상혁POG1위등극,1
219619,광동도 할마한데,1
185500,으라차찿차차차ㅏ차차ㅏ차차ㅏ차,1
65681,페이커는 롤 근본인데?,1
675480,대 동 부,1
829495,ㅋㅋㅋㅋㅋㅋ,1
658209,능욕,1
752299,불을 발견한 씨맥,1
298229,경기 왜 안함,1
940293,????,1
556472,?,1
948026,하놔생명,1
885150,버스 감사욬ㅋㅋㅋㅋ,1
94280,이럴줄 알았따 ㅋ,1
615450,페이즈는 진짜 좋은선수다 ,1
749735,탑태윤=든든,1
587578,나이제졸릴라그래,1
86207,누가 쇼메옷 던져서 버렸냐 \,1
212179,이젠 하다하다 라이엇 포지겜까지 나오는거야?,1
181095,미드 cs차이가 좀 나는데,1
842689,ㅇㅅㅇ,1
304579,광동 오유충 ㅋㅋ,1
564953,브리온 고점이긴한듯?,1
38788,에포트는 영원히 다시 lck올라오지마 제발,1
373428,120만명 ㅋㅋㅋㅋㅋㅋ,1
180174,젠지를 티원에 비비네; 무관하고 4관이 같노;;,1
649658,대황불,1
972710,농심 잘한닼,1
96985,케리아 서폿 금지법을 만들어라 이정도면 ㅋㅋㅋㅋ,1
236934,캬 티원,1
812700,얘네는 우틀않 시전해놓고 틀린것만 고르냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
228567,제카 칼 갈았나?,1
772555,바론이네 그냥,1
192183,그림 정성 이당,1
898777,드립인가 준위를 모르네...,1
463646,와,1
167416,꼴지대전,1
529738,DK T1 가즈아아아,1
975254,켈 황,1
190816,ㅈㅈ,1
906172,젠지에 팬이있어?,1
923994,냠냠했고,1
570741,진짜 체급차이네 ,1
910087,대상혁!!,1
992252,용준좌 진행 깔끔한거 보소,1
472265,불 이승우삘 나는데,1
550307,오우야,1
79365,멘탈 터졌내,1
792563,태윤이 그립다,1
281224,신 상 혁,1
643807,젠지는 상대를 존중을 안해 그래서 지는거지,1
710777,88848,0
432231,명 상 혁,1
585489,2020 플래이오프 drx랑 젠지대결이냐,1
632427,가불기 ㄷㄷ,1
703392,환각티버 스노우볼이 .....................,1
829722,탑때문에 전라인 터져버림,1
481132,만장일치 ㄷㄷ,1
921462,lck한정 양학팀,1
141036,페이커 아님 오너인데 오너일듯 ㅋㅋ,1
448210,대 상 혁,1
498418,괜찮아 이판 져도 1ㄷ1이야 걱정마,1
377152,KT가 고점뜨면 롤드컵 우승도 가능한팀임. 그게 확률이 낮아서 그렇지,1
886884,실드 그전에 빠졌는데 뭔 반응을 못해 ㅋㅋ,1
623282,오리가 ㄹㅇ 든든하네,1
340372,걍 세나를 풀어서 진거임,1
780261,대니언,1
582324,저 게임 재밌나??,1
929794,ㅇㅅㄲㅅ,1
602534,lck 인스타에 안한다고 올라옴,1
821174,뭔 월드컵이여... 영향력도 별로없는데,1
533761,모건 POG에 내 전재산 건다,1
708700,와 쵸맘들 ㅎㄷㄷ하네,0
680744,18 광고,1
11324,케리아 국밥,1
794694,용기갱,1
581588,디도스 이슈임?,1
683845,딜라이트 캐리ㅋㅋ,1
555742,캐스터는 진짜 바꾸면 안되냐 나이도 어느정도 먹었고 겜도 볼줄 모르는데 ㅋㅋㅋ,1
209929,ㅋㅋㅋ,1
759635,와 커즈,1
56569,와 헤나!!!,1
32806,ㅋ,1
53194,페이커르블랑:제오구케가 다 해주고 막타치는 여경르블랑ㅋㅋ,1
87462,노래좀,1
675356,스폰지는 무슨 파밍 시뮬레이션 하냐 ㅋㅋ ,1
945110,ㅋㅋㅋㅋㅋ 롤드컵 88848 해놓고 젠지의 해 ㅇㅈㄹ하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
933153,광동이 벤픽이겼다,1
134581,만약 내가 브리온 감독이였으면 진짜 오함마 들었다,1
50149,선넘는건 황사장,1
28513,버그있음,1
270476,젠지 무결성 따이후앙비 컷,1
17428,88848,0
463761,넥서스가악!!!,1
211630,개짜증나네,0
53397,트타가 익기는 구도,1
252496,왓 애니?,1
709261,녹방인데 광고 하,1
748810,88848 제발 좀 그만해라. . 젠지가 아무리 영토의 무결성을 지지하는 중국팀이라지만 이런 식의 차별은 좀 아닌거 같다.. 한 번만 더 88848 치면 젠지 중국본사에 고소 넣을거다. 나 못 참아 이제..,0
206405,아니 이걸 왜 못막아,1
908465,너무 드러눕는 밴픽인데,1
55946,혜정이가 왜 저기있녀,1
533515,와,1
468960,진짜 체팅 장간이네 ㅋㅋ,1
835508,또리야,1
145954,멀해도 니들보단 잘하니까 입롤좀 그만해라,1
158390,?? 밴픽 진짜 유출댓는데,1
171926,진짜 매운맛 실비김치 ㅋㅋㅋ,1
203631,진짜 ㄹㅈㄷ네 저번에도 당해놓고,1
496962,와 두두 ㅁㅊ,1
488376,도랑 ㅊ,1
321613,젠지 ㅋㅋㅋㅋㅋ,1
483919,쿠팡맨,1
252252,아우솔,1
165880,아우솔 개던졌네,1
295738,개쌘데??,1
909231,스쳐도 치명타,1
743695,바루스 지키라고,1
59450,와..,1
236076,8848,0
669045,군적금이 보글보글,1
631741,오너 저번경기 말아서 집중하느라 표정 관리하는듯,1
480155,이게 불이야~~,1
646686,페이즈가 소년가장이네 ㅋㅋㅋ 혼자 겜하노 ㅋㅋ,1
46798,젠팬은 이제 슼갈들 욕안함.. 7연패1300 안타까워서...,0
701763,???,1
424993,게임 진짜 개 루즈하네 ㅋㅋ 역시 인기없는 팀들은 이유가있음,1
473713,광동 진짜 티원수련법 받더니 잘해졌네ㄲㅋㅋㅋ,1
774496,렉사이 말 안되네 ㅋㅋ,1
616312,1경기 끝낫나요?,1
559423,뭔 맥문철이야 ㅋㅋㅋ,1
873485,두두는 팀이 밉다....,1
505110,대 상 혁,1
186538,아니 수빈누나,1
107148,자다 일어났네,1
377707,티원 힘내쟝 ,1
661822,"파이크도 패악귀다 ㅋㅋ,.",1
721916,케이티 하위팀!!!,1
741019,미드 개발랐는디?? 미드가 너무 기분 좋게 시작했다 drx,1
44440,슈프림 ㄷㄷ,1
179918,역시 켈황 ㅋㅋ,1
479505,광동이 이기는게 좋으면 개추,1
886372,제훈아 너무 나댄다,1
221371,대 기 인,1
404741,배혜지 최고다,1
853985,젠지가 뭔데 열등감을 가자냐 ㅋㅋ,1
740973,?,1
433760,이분은 시간이 거꾸로 가나요? 언제까지 세체미인가요?,1
946905,딮기 너무못하는데 이걸 이겼다고 해야하나,1
207047,너무 커즌데,1
143215,젠지 ㄷㄷ,1
867385,삼천세계 대상혁,1
536451,/응디시접,1
56176,cs반반,1
60932,레...드 맞아 ? ,1
416138,ㅋㅋ 짤렸다,1
845914,엄,1
343295,ㅋㅅㅋㅅㅅㅋㅅㅋㅅㅅㅋㅅㅋㅅㅋㅅㅋㅅ 티원 사랑해 🩷🩷🩷🩵🩷🩵,1
284137,한화가 우승해서 김승연회장 봣어야햇는데,1
832821,맥시멈 3위 ㅋ,1
738069,Drx 언제함?,1
427784,불독 진짜 아오,1
613267,혜지눈나 이뻐~~~~,1
711116,ㅋㅋ 다들 모른척하지만 t1말고 죄다 돈낭비 쓰레기팀인거 알고잇잖아?,1
583814,디도스 무섭네요,1
471462,드가자,1
984377,다 잘해놓고 바론공짜 용 공짜로 지는게 ㅋㅋㅋㅋㅋ,1
325838,ㅋㅋㅋㅋㅋㅋㅋㅋ 영끌했네,1
119614,몇게임함?,1
939919,대 상 혁;;,1
852319,요네 패시브도 못쓰고 끝나겠네 ㅋㅋ,1
963427,그냥 피디에프 딴 사람 됨,1
410983,애쉬 할게 없는데,1
776813,건우야!!!!!,1
612182,바론은 좀 아니지 ㅋㅋㅋㅋ,1
473390,광동 진짜 잘한다,1
540306,님들 6시30분에 함 .,1
374368,대 상 혁,1
734047,집게리아,1
571389,엄란 그웬 시키지 마삼 ,1
948049,88848,0
292073,ㄷㄷ,1
929228,불보다 태윤 써야겠는데,1
619292,수환이 왜 토하누,1
527400,BIG game on,1
333427,페이커 버스타서 템잘뽑았네 ,1
980995,황사장 연봉 지켜,1
705780,어 상혁이형이야,1
543270,밴픽 개박았는데,1
583064,/디도스 회복시키기,1
433282,대 상 혁,1
420267,젠지 지겠네,1
116855,ㅋㅋㅋㅋㅋㅋ 우리미드머해!!!!!,1
473199,그 귀환 ㅋㅋㅋㅋ,1
784788,내일 바로 치킨 시킨다,1
292428,그럼그렇지 ㅋㅋ,1
319633,조나 미쳣다,1
732259,코수빈 치워라,1
308669,페이커 대악마는 쇼메밖에 없는게 맞지 않나... 월즈 우승도 있고;; 아닌가..?,1
356480,씨맥 경질 각,1
478091,형?,1
931972,아까 안끝낸거 씨드백 얼마나 들어갈까,1
939128,되겠냐 그게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
561399,저딴게 프 로 ?,1
869010,와우 똑똑하게했네 ㅋ,1
116003,점멸 왜 아끼는거져?,1
121398,금태윤 제발 티원에서 나가줄래?,1
929417,뭔 오렌지 전차야 젠티한테 발리는 3강딱 팀이지,1
664645,브리온보다 더 졸전각이네 오늘은,1
118831,돌발행동,1
111541,T1이 유리해보이는데,1
581160,대상혁~,1
214155,lck는 이번시즌 마무리 하기로 했다네요,1
733681,siiuuuu,1
700770,ㅁㅍ,1
388054,와 항상 태윤이 죽을쓰네,1
744019,노페 꽉꽉채워서 행복한 꽉퀴면 개추,1
364431,1위 결정전이네,1
111940,세나 시에스 드립 치는 애들은 지금 유튜브 닫아라 ㅋㅋㅋㅋㅋ,1
414022,일 시 젠 지,1
536536,88848,0
78122,켈황 ㅋㅋㅋ,1
586251,방구석에서 시청한 시청자들도 유급처리 해주나요????????,1
762012,대 쵸 비,1
705313,티원은 2셋은 가보자 ,1
14506,솔킬 따이고 빠개는거 개패고싶긴 하네,1
908422,럼자오자레,1
922491,케리아 진짜 스킬샷 어지럽ㄴ0,1
494313,나이 4-50쳐먹고 아직도 어그롞,1
409251,자살크산테 ㅋㅋㅋㅋ,1
122483,스코어 진짜인가요?,1
278861,"""나 안죽어""",1
