,message,label
332588,젠지는 왜 클론을 남기고 가서ㅠ,1
880829,젠지는 중국팀이라니까..,1
163175,포니 분석 맛있네,1
428542,아 광동에 태윤이있어야 상대방은 아직도 기회가있다고 포기를 못하는데,1
203798,안돼,1
351642,결국 티젠,1
959186,노주현,1
434380,뽀로로 에딬ㅋㅋ,1
870838,마나없음 ㅋㅋ,1
234567,영웅병 걸린 바이퍼,1
258843,그 토스.,1
274553,와 이게 아무도 안죽냐,1
937047,롤 신 두,1
340166,ㅇㅅㄲㅅ,1
740465,와,1
802286,ㅈㅈ,1
193629,쉽지않네,1
587391,아오 드릉드릉,1
993224,진짜 빅게임 헌터 ㅋㅋㅋㅋㅋㅋㅋ,1
832200,선수가 문제가 아니네... 감독코치 바꿔줘요...,1
757329,농심 4군인가,1
505866,아무리 날고 기어도 젠지한테는..흠,1
925441,젠지 내수용,1
269856,찌엔찌 제발 ,0
382282,오늘은 걍 헤프닝이고 티원이 다시 서커스픽 자신있게 꺼내면서 그랜드슬램각이지,1
79475,와 진짜 대상혁,1
696690,읏~ 차,1
256831,저게 저입에 ㅋㅋㅋㅋㅋㅋ 전 라운드 킬딸 2번 하고도 아무것도 못한 고구마 ㅋㅋㅋㅋㅋㅋ 이번에는 킬딸 3번 ㅋㅋㅋㅋ 젠지 승리 :face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,1
732737,대 상 혁,1
233749,닉넹임 k 들어가면 다 죽쓰나본,1
358834,개 이 커,1
965528,클리어 저렇게 잘했나?,1
399826,ㅈ펙트 ㅋㅋㅋㅋㅋㅋ,1
960868,와,1
316902,카리스 언제 까지 쓰는거냐 ㅋㅋ,1
860665,DRX 잘한당,1
608884,CHINA #1 !!!!!!,1
684262,아 좀 기다리지,1
552136,미니맵ㅋㅋㅋㅋ,1
600501,또,1
58351,겜 끝났는데,1
543096,걍 너네는 프로하지마라,1
697097,신 땡 마,1
64775,퍼팩트 너무 잘한다,1
73584,안딜 궁 좋았다,1
505422,개상혁...!!,1
885031,^무^없어서 다행이다..,1
205171,다행이다 8시반에 도미노 피자나오는데ㅋㅋㅋ 먹으면서 볼수있을듯,1
798191,아지르 알려주기?,1
713877,88848 88848 88848,0
176279,무서워 채팅이 실시간으로 막 지워진다 ㅎㅎ,1
431743,콜미 아지르 좀 하지마라 ㅋㅋㅋㅋㅋ,1
708007,도란 찬물 ㅋㅋㅋㅋㅋㅋㅋ,1
384859,와 저걸 데려 가네,1
881116,지우 포지션 계속 구리네,1
478485,ad르블랑 왜하는거냐 ㅋㅋㅋㅋㅋ,1
346296,와 또 탑베인 이거 맞냐? 돌겠너,1
628973,오리아나가 해줘야됨 ㅋㅋ,1
784055,이게 징크스지,1
770075,킹나스트롱ㄷ,1
321547,두 팀 다 홧팅!!!,1
959308,너무아쉽네drx,1
730245,쿵쾅쿵쾅 그들이 몰려온다!!!,1
205203,인트라넷이 어케뚫리는거야,1
699706,젠지한텐 모든팀이 약팀인데요?? ㅎ.ㅎ,1
546789,t1은 왜 젠지한테만 질까,1
321500,어차피 우승은 젠지인데 결승을 왜사냐,1
908346,농심팀 젊은 친구들 많네 ,1
594327,머땜에 그런겨,1
575237,실비보험좌,1
740861,블러핑하다 플빠졋노,1
361724,두두 골드임?,1
52130,감코진이 시켜서 하는거지 쇼메가 하고싶어서 하겠냐;; ㅋ,1
867276,황 프 트,1
969183,든든이 아니고 도란아님?,1
925823,역시 LPL 매콤하다,1
113512,징크스 왤케 스펠을,1
830967,대 프 트,1
33195,아펠 불러와,1
120792,못이김 ,1
857536,플레타 왜 창조손해 ???,1
517262,또 젠지가 문제네 ㅉ,1
907703,든버지 ㅋㅋ,1
405896,제발싸우세요 kt 제발 제발 제ㅏㅂㄹ !!!!!!!!!!,1
434813,대황포니 ㅋㅋㅋㅋㅋㅋ,1
737640,ㅍㅍㅍㅅㅍ,1
377565,오너 도대체 뭐함 ㅋㅋ,1
143392,젠지 월급 중국돈으로 지급되나요?,1
233317,따봉피넛ㅋㅋ,1
419869,또 너야 킹겐?,1
315466,내가봐선 22젠지 선수들이 lpl가면 룰러처럼 ㅈㄴ 무서운 괴물될거임,1
527308,거품퇴이즈,1
440263,여긴 ㅇㅅㅇ치는사람이 없어서 좋네 ㅎ,1
854159,골드게임 vs drx농심게임 어느게임이 수준이 더 높음?,1
318446,와 에포트 그와중에 벽플,1
823812,와 대삭혁,1
620241,ㅋㅋ 티원팬들은 좀 꺼지면 안되나,0
72010,개 상 혁,1
107567,"아니 티원 지기를 바라는 사람들이 더 많은거 같은데, 지면 진다고 ㅈㄹ, 이기면 이긴다고 ㅈㄹㅋ ㅋㅋㅋ 그냥 세상이 티원을 억까하네",1
927410,망함 ㅅㄱ,1
904788,손흥민 또 너냐,1
456810,그래도 바이퍼 잡고 있었잖아 저건 어쩔수 없는 선택이였던거 같음 ,1
435525,티원이 걍 2ㄷ0,1
489046,세나 cs왤케....,1
387562,쵸비 이한마디면끝나는디 응 그래서 금메달있니?,1
648890,올 lck 이번엔 잘하네 !,1
960598,오른 서폿 피오지먹은거 봤나보네,1
902939,T1출신 누구?,1
207482,88848,0
287575,디도스.....,1
399768,또 죽는다,1
791885,그냥 미드의 신ㅋㅋㅋㅋㅋ,1
320502,곽수빈 아님?,1
896597,포비는 ㅋㅋ;,1
243329,구마유시 vs 요시 베나윤,1
459273,12시까지 하겠네 ㅋㅋ,1
393745,딮기 케이티 경기 언제함?,1
738047,대상혁,1
801511,5분까지 잘하는것도 뽀록이여,1
350919,젠티젠티,1
680776,그래도 dk가 이기겠지,1
684693,카밀이침,1
748281,라스칼 테디해줘~ ,1
55007,역시 재미는 켈황 ㅋㅋ,1
96512,다른팀 픽 따라하네 티원 ㅋㅋ,1
9257,구마유시는 스몰더로도 이삭만 줍다 끝나겠는데,1
182721,깔끔하네;;,1
818670,끼얏호우,1
932173,캬,1
133567,ㅋㅋㅋㅋㅋㅋ,1
849394,유출 dk 2대1승임,1
306935,미니언 평타 뭐야;,1
190729,오늘은 라이브구나,1
475174,열폭하는 애들 왜이리 많냐 ㅋㅋㅋ,1
895020,"""너무 궁금하죠?""",1
327041,제리 못맞추는거봐 ㅋㅋ,1
888224,대구원,1
243294,??????,1
712611,ㅋㅋㅋㅋㅋㅋ 대기시간있는데 참 ,1
659895,"""기계 계열""",1
43267,롤서운 사실 : 쵸비와 내 롤드컵 우승횟수는 같다,1
256632,아 낀낀이형~,1
926024,중국 지금 축구도 지는데 롤도 지면 오늘 좀 그러네 ,0
886721,농심은 돈없음?,1
197602,파이크 건방지게 얼심가서 졌노 ㅋㅋ수은이나 가지,1
459265,장로 두번먹고도 지나,1
294170,ㅋㅋ 바이퍼 머하노 ㅋㅋ,1
672176,경기한 느낀도 안난듯 ㅋㅋ,1
400191,크트는 빨리 탑이나 알아봐라 ㅋㅋ 뭔 아마추어같은걸 대리고 1군에서 하고있냐 ,1
23091,애쉬하는거 보소,1
166383,광동 놀라운 동부로의 회귀 ㅋㅋ ,1
730767,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ퍼펙트 빨더니 제우스한테 신명나게 처맞노 ㅋㅋㅋㅋㅋㅋ,1
542720,라스칼병장,1
38529,88848 뜻이먼데 자꾸 숫자를 침?,0
933808,티원은 걍 바텀메타 오면 잘함,1
272214,3연짜오는 에반데 ㅋㅋㅋㅋ,1
281466,젠장 또 대상혁이야?,1
247235,반전을만드는티원 한타가즈아,1
866030,블클을 왜 두개씩이나 두르냐 쟤넨ㅋㅋ,1
904304,88848,0
49905,티원팬 왜 함??,1
665566,정글 서폿 주작임?,1
44912,애니프로필 십극혐이네,1
402832,10.2 ??,1
992553,뭐 (s)kt 라고? 빅게이,1
2498,케리아 역시 강팀상대론 깝치는 픽 못하네 ..,1
618722,젠선족분들 성희롱좀 그만하세요,0
719416,?,1
241267,ㄷㄷ,1
453217,아나운서 갈아치우자,1
465684,진짜 한타 실화냐 와 저걸 이니시 거네,1
657640,카르마 픽 왜하는거임? 진짜 몰라서 그럼,1
807775,둘 다 처참하네,1
374523,88848,0
319033,우두루 즐겜하네ㅋㅋㅋㅋㅋ,1
538776,1557은 리그 오브 레전드 역사에서 두 번 다시 나오지 않을 불멸의 기록이다... 역사에 남을 대기록을 남겼음에도 아직까지 10년넘게 현역으로 활동하는 대 상 혁이 새삼 대단해지네... 대 상 혁은 리그 오브 레전드의 살아 있는 역사이자 대체불가한 goat이다... 숭배하라 대 상 혁 경배하라 신 상 혁!!!,1
414009,젠지는 티원만 이기누,1
427546,저거잭스왜안잡으러가요,1
279425,페이커 웃었다 ㄷㄷ,1
340314,하이눈 요네네,1
753365,크산테가 그냥 태산이네,1
229664,매라는 왜 ㅋㅋ,1
752141,빅라는 선발전이라...,1
983499,아니근데 옵저버 미쳣네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
136303,젠지 못이기면 의미없다 물론 최악의 경우 월즈만 우승하면 되긴한데,1
660569,88848,0
126359,3대떡은좀 ㅋㅋ,1
122602,노틸 스킬 다 맞는데 뭔 밴을 안하냐 어떤 개같은 생각으로,1
202819,싸이버거 세트 먹으면서~ 보기,1
172396,두두 킹겐 : ?,1
477354,태윤에 가려진 범부 불독,1
283355,디도스가 크긴하네 ㅋㅋ,1
934283,미드만 4명이네 ㅋㄱㅋ,1
558647,T!,1
511889,비인기팀들 발버둥 ㅋㅋㅋ,1
408569,배혜지는 1년쳐아님? 아직도 절고잇네,1
551844,코르키는 대상혁 전용이야~,1
596346,디플 나가라,1
745158,아 경기가더있었구나,1
709948,ㅈㅈ,1
311556,팩트) 쵸비 롤드컵성적 : 888룰8,0
318499,롤드컵 우승은 없지만 순수실력 세체미라는걸 인정받아서 국가대표 주전미드로 뽑힌 쵸비 ㄷㄷㄷㄷㄷㄷㄷㄷ,1
313891,한국에서 영주권받기 쉽지않지,1
294902,어떻게 베테랑 렐이 신인 마오카이한테 용뺏김?,1
731200,뭐얔ㅋ-ㅋㅋㅋㅋㅋ,1
261700,티원 화이팅ㅌ!!!,1
964435,에이 아무리 그래도 광동 젠지에 젠지가 이기지 않을까요..?? 젠지가 t1도 가볍게 이긴 팀인데...,1
435605,ㅈ,1
568673,브리온은 걍 바텀 안죽고 버티면 좋겠는데,1
269969,승패떠나서 ㅈㄴ재밌다 ㅇㅈ? ,1
709555,ㅇㅅㄴㅅ,1
663083,딮기는 진짜 동부 다됐네,1
169194,젠담이지 담젠 아니다 담민이들아 갓젠지 까지마라,1
812412,역시 케이티,1
968049,이렐리아는 이렐킹만 합시다 ㅋㅋ,1
989921,똥 펙 트,1
397333,다음경기기다리는 동안 폰겜 정육점을 털어라 하면서 기다리세요 개꿀잼임 ㅋㅋ,1
130490,작년에 폭스가 맞냐 개못하네,0
915446,짜요 쩬쯔!,0
253199,누가 잘했냐 못했냐는 할수있는데 못하는장면 나올때마다 신나서 눈에 불키고 방구석여포하는거 진짜 역겹긴하네 그냥 응원하는 마음으로 보면되지 지들이 뛰면 ㅈ도아무것도 못하면서 (채팅이 너무 더러워서 써봄여),1
437972,형들 폰겜 정육점을 털어라하면서 경기 관람하세요 개꿀잼이에요,1
974164,팀해체가 답,1
382250,라스칼 1세트 개똥싸서 2세트부터 프로그나온답니다,1
697416,와 진짜 고전파 떠오르넼ㅋㅋ,1
997793,터졋네,1
855776,든 버 지,1
209307,퇴근시키고 녹방해라 걍;,1
599117,스폰지님?,1
997213,오,1
443762,제우스 키우기 게임 ㅋㅋㅋ,1
395803,표식 잘한당,1
892042,오너 2군감?,1
577822,저는 페이커 팬입니다. 개인적으로 제우스 오너 구마유시 케리아 다 잘라버리고 오직 대 상 혁만을 위해 티원이라는 팀을 새롭게 리빌딩해야 한다고 생각합니다. 대 상 혁 같이 위대한 미드라이너가 6년동안이나 국제전 우승이 없다가 작년에야 간신히 했다는게 말이 안됩니다. 제우스 오너 구마유시 케리아 다 잘라버려야 합니다 영원하라 신 상 혁!!!!!!!,1
751410,88848 결국 2등딱..,0
773216,익룡 ㅋㅋㅋㅋㅋㅋ,1
653686,헐~젠지가 졌어~~,1
344004,쵸없페왕,1
35955,정글 잭스 뭐임,1
378729,‘China Gen.g’ why not stay in LPL,1
482273,두황,1
762286,대상혁도 안한 황렌ㅋㅋㅋ,1
971491,자이데온 잘하자,1
330479,아니 이게 왜 이렇게 되냐,1
565441,뭐야 브리온이 이겼네,1
425039,"쇼메 고생한다,,,하",1
70645,뭐야 팝콘 들고왔는데 파이크 뭐냐 롤도사 ㄷㄷ,1
715217,제카 쇼메처럼 탱지르가서 딜이 안나오는거임,1
797455,카이사 진짜 눈 개썩겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
828328,8iiiiiiii,0
186861,진짜 서폿차이 ㅋㅋㅋㅋㅋㅋ,1
376278,든버지 ㅋㅋ,1
1987,재수는 성공해보자 승민아,1
504832,퀀텀 유쾌하노 ㅋㅋㅋ,1
211501,디도스 좀 잡아라,1
273238,오 자 룡,1
789698,대 황 비,1
797758,전종서 개예쁘네,1
876396,이런걸 해도 이기는게 웃기네 ㅋㅋㅋㅋ,1
605593,차라리 이번 일을 계기로 라코가 정신차렸으면 이건.. 이건 아니야,1
292152,"와 우승 포핏, 준우승 포핏 ㄷㄷ;",1
467572,drx 이기는거 맞냐? 답이없는데/,1
773133,리헨즈 닷줄 빠진게 원인이네,1
428896,엄,1
973152,탑 탐켄치가 우디르 하드카운터인데,1
782650,터진다...!!,1
509073,ㅇㅅㅇ 제발 하지마세요,1
253437,쿼드라했는데 못한거면 닌얼마나 잘하는데??,1
955471,1557 1557,0
636463,대 우 스,1
97558,설마 이즈 다시할까? ㅋㅋㅋ,1
327803,젠지 경기보다 노잼이네 에휴..,0
369445,페블랑 ㄷㄷ,1
556409,ㅋㅋㅋㅋㅋㅋㅋㅋ 아이고,1
916416,대 상 혁 ㅋㅋㅋㅋㅋㅋ,1
51974,자꾸 ㅈ같이 구린 카르마 하네,1
351356,자 젠지팬분들 매너채팅좀해주세요,0
973527,서폿이 잘했다 이건,1
670054,어 맞아 형은 쵸비한테 13:0으로 솔킬따이고 3번연속 우승을 내줬어,1
683623,ㅈㄴ 좋게말해주는데 이거 디알엑스 찢긴다 ㅋ ㅋㅋ 답없다,1
978728,티원은 8강딱한 젠지 언제이기나요...?,0
180731,설렜냐?,1
90225,모건 킹겐 개거품 ㅇㅈ ?,1
866719,퍼펙트도 나르로 캐리한적있는데 라스칼은 왜못함 ,1
414424,쵸비가 이렇게 해주는데 아칼리 애쉬가 하는게없네 ㅡㅡ,1
996969,꺾크스 ㄷㄷ,1
440822,구마 억까 심하다ㄹㅇ,1
586550,지금 2경기 진행중임???,1
507944,킹겐 웃음이 멋지군,1
301114,해설진 웃겨서 빵 터졌네ㅋㅋㅋㅋㅋ,1
970879,쉣,1
767710,응? 정명훈이 왜 광동에 있누,1
291499,대 황 낀,1
525185,구마야 루시안은 저래 하는거다 알겟니...,1
249011,이제 첫세트야 ,1
364342,kt는 어디랑 해도 비비는거 같냐 ㅋㅋㅋㅋㅋ,1
968166,지우가 고생한다..,1
92251,깐마유시!!,1
772807,페이즈한테 아펠왜주노 ㅋㅋ,1
49676,디플이 밴픽 이기고 들어가긴하네,1
668730,이정도면 솔직히 주작아님?,1
521138,낀낀이 ㅋㅋㅋ,1
664549,손절은 킹겐,1
3193,케리아 탑 노틸임?,1
416893,중국팀이라 정이 안간다 이제는,1
124926,누가 교환된거야,1
485061,담원이 지다니,1
958705,ㅈㅈ.,1
572991,ok왜 우승있음?,1
605182,좀 처 고쳐라 ㅋㅋㅋ,1
787275,ㅈㅈ,1
774276,대포야무지네,1
987861,형은 마스터-500점 즉 에메랄드 1이다 깝 ㄴㄴ,1
98479,오,1
167262,장로한타망하고 겜진다니까,1
638065,일반인도 공격하는 대황젠,1
948763,뭘 자꾸 몰아주기래 쵸비한테나 몰아주지마라,1
799962,두두는 팀이밉다,1
784895,둘다 놀고 잇다,1
175125,라면은 2개 끓이면 맛없어...,1
690181,범인지목?,1
10520,T1승!!,1
713815,크산테 왜 안와 아오,1
170123,와 이걸 아무도 안죽노 ㅋㅋ,1
907886,든 버 지,1
379132,티원팬 할줄아는거 정신승리뿐 ,1
553167,ㅈㄴ호감이네,1
453840,피터 약간 울프과같음,1
925657,1557해도 4회우승 젠지는? 88848^^,0
127200,아직 치킨 다 못 먹었는데 여기서 끝나나,1
585473,페웨이보단 남,1
623929,조나야 믿는다,1
502978,제도기킹,1
880201,파묘범인 김고은입니다,1
309924,88848,0
738351,아직도 중국팀 팬이 있노? ㅋㅋㅋㅋ 개돼지도 다 버렸을텐데 이젠 젠파르타 50이냐?,0
634915,오늘 솔랭키지마,1
230661,아트 그웬? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이건 킹겐이 이기지 ㅋㅋ,1
84526,이걸 사네,1
536208,ㅈ밥전,1
964829,탑아지르면 ㅇㅈ한다,1
496711,표식개거품,1
786608,와 ㅅ1ㅂ 겜이 숨을 쉴수가 없네,1
152172,황식 ㄷㄷ,1
118887,그냥 한화가 쌉 양학하는데?,1
646954,글골은 역전 됬는데??? 어쨋거나 경기수가 너무 적은거 아니냐?,1
521434,ㅇㅅㅇ,1
101214,서폿이 이즈하고 니코하고 저렇게 싸돌아다니는데 구마가 저거보다 더 안정적으로 어케하누 ㅋㅋㅋ,1
815404,응 맨유 오늘 발릴 예정,1
235961,오 ,1
261698,양쪽다 수준 높으니까 진짜 재밌음 ㅋㅋ,1
85751,티원 전략이 좀 바뀐거같은데,1
373572,젠지는 평생 티원 못넘을듯. 그냥 만날때마다 개박살나네,1
315045,준위는 있는 곳들 있어. 일제시대에 일본제국군에도 있던 계급이고.,1
54173,에이밍은 항상 상대원딜보다 잘해주네 ㄹㅇ,1
295269,이퀄 ㅈㄴ 아낀,1
865126,ㅌㅈㅁ,1
321406,정말 잘생겼었는데 .. ,1
787999,이와중에 ㄷㄷㄷㄷ,1
325044,한화 승,1
233536,역시 점멸은 켈황 ㅋㅋ,1
978291,젠지는 중국팀인데 5명 다 한국인인건가요??,0
18366,진짜 ㅈㄴ 억울할듯,1
921766,포킹리신 ㄷㄷ,1
531854,대 황 겐,1
322559,조나스,1
936014,불보다 태윤 써야겠는데,1
147298,이번기즌도 대황딮 예약이네,1
531826,으라차차,1
210969,"선수, 관중, 중계진, 관계자들 다 뭔 고생이냐 이게......",1
672329,뭐야 시청수 아무리 그 사건이라고 해도 좀 심각한거같은데,1
506374,엄대엄 ㅋㅋㅋㅋ,1
502986,광동이 이긴다에 내손목건다,1
980014,캬,1
436755,나르 서폿은 아니겠지,1
575133,든버지 차력쇼 ㅋㅋㅋㅋ,1
815615,엄 식,1
859508,88848?,0
213237,좀기다려봐 얘두라!,1
795374,대황맥 ㅋㅋㅋㅋㅋㅋ,1
169919,역시 하워권이 겜은 재밌게함,1
932625,중국팀한테 쳐 지고있네,1
846934,각을 너무 못본다 루시드,1
369317,녹방임,1
903357,여기 무슨티어 구간이에요,1
755398,뭘 하던거임?,1
514312,대 낀 낀,1
607886,광브 얘기안해줌?,1
310054,킹 메 이 커,1
370094,오늘도 녹화인가요,1
630495,88848 아직 있냐 발린다메?,1
203067,크산테해 걍,1
24850,카우맨 ㄷㄷ 클리드 ㄷㄷ,1
773796,역시 유관미드,1
659278,탑카르마 그렇다쳐도 하필이면 팔짧은 루시안이라 징크스였으면 판도가 바뀜,1
320932,구마유시... 대상혁 발목잡지마라,1
671570,가금으,1
725481,밴픽 유출이랑 똑같네 ㅋㅋ 이거 쵸비 pog임,1
1001673,ㅋ ㅑ,1
597536,켈린스만 ㄷㄷ,1
246458,ㅣ',1
40787,스티븐 호킹 ㅋㅋㅋㅋㅋㅋㅋ,1
834576,킹포트,1
822214,광동이 이겼음?,1
671708,클템 : 나이스!(돈차이 계속 벌이지는중),1
415313,포켓몬 브금같노,1
426478,광동경기언제시작해요,1
313640,ㅇㅇ후니 과외나 학원안다니고 독학한거맞음,1
78375,페지르각,1
947615,"'우주근원 하나님'을 찾지 않는 자는, 더이상 자유의지를 가진 인간으로 태어날수가 없어서 영적으로 사망케 될 것 입니다. (종교는 거짓) ■그리스도 미카ㅇㅔㄹ 블로그중.ㅅㅇ",1
161456,두렌,1
529079,이게맞나..,1
805076,날씨 추워져서 KT 고점 터짐 2:0 나옴,1
903468,공기팡팡 공기팡,1
292268,서머에도 화이팅 해보자 T1,1
785237,worlds없는 신은 뭐임,1
755757,아오 든버지 ㅋㅋㅋㅋ,1
341591,지금 2:0임???,1
256557,캬,1
52969,먹방은 역시켈황,1
457971,요네 가엔을 팔아서... 이거 불안한데...,1
42302,강인 선수 화해는 했나요?,1
462915,2:1로 DRX가 이기고 테디가 POG 받았다는데 사실인가요?,1
277834,개재밋다,1
657529,어찾삼아 그거 변비야 푸룬주스 3통 원샷 ㄱㄱ,1
870539,에이 근데 저번 시즌에 젠지 졌잖아ㅋㅋ 방심ㄴㄴ,1
681866,서울에서는 졸리다고 하고 지방에서는 잠온다고 함,1
789888,이건 ㅇㅈ,1
536917,뉴비들 라스칼이랑 테디 무시하는거 개 킹받네.... 둘다 lck레전드베테랑들인데 왜 무시하냐 kt젠지시절 라스칼 진에어티원시절 테디를 모르는거냐 하 답답허다,1
430929,광동 커즈가 오더 다 하는거 아님?,1
332143,슼갈들 대상혁을 제외한 색출행동 ㅋㅋ,0
298017,롤드컵 결승전임? 이제?,1
728240,꺽 마 햄,1
929825,케리아 머고 ㅋㅋ,1
781438,우왕왕우왕,1
799059,딜라가ㅋㅋㅋㅋ,1
265447,대상혁,1
333223,자크 누가 잡냐 ㅋㅋ,1
745381,피어엑스가 샌드박스,1
994187,조합 제대로 쓴다 개좋다 ㄹㅇㅋㅋㅋㅋㅋ,1
320147,오히려 오늘 이기면 이상해짐 한시즌 연습못한거<일주일 연습한거 이렇게 되는데,1
167619,태윤임?,1
206382,디도스 드가자~~,1
496079,리신ㅈㅈ,1
16021,금수저가 이렇게 무섭답니다,1
634874,탑 베인 주의보,1
532864,쵸비는 아닌데,1
493995,텔 위치 실수,1
780465,아니 한화 바론쳐서 자멸해줌... 어차피 후반가면 한화가 유리한데 뭔 운영이냐 이거,1
152414,눈이 클리어해~~ ,1
363160,88848,0
538247,서렌 안침?,1
805256,역시 라인전은 켈황,1
557746,아니 아펠 줘야지...,1
210680,ahahahah\,1
910552,정 색,1
367933,티원이이겼으면좋겠다,1
503169,그럼 바텀 저조합인데 안봐주니 ㅋㅋ,1
607194,ㄸㄹㄹ,1
467417,DRX가 이걸 어캐이겨,1
465435,라스칼은 진짜 2군도 안되는거같다,1
345460,이거 동네대회인가요?,1
581078,고스트다,1
940711,ㅁㅁ,1
646581,?,1
768629,티원은 아예 떨어진건가요 ,1
148578,이즈진짜 노딜이네,1
133393,감기걸려도 잘하네,1
15343,그런 젠지한테 3대0 당한 t1은 대체..,1
893543,구마는 세나가 밉다,1
117586,역시 역최탑,1
368880,모,1
886203,훠즈님,1
757042,북미잼,1
933309,성벼무관이고 미모 보지 않습니다 싥력만 봅니다,1
610434,훈장님이잖아 이해해:grinning_face_with_sweat:,1
778139,이젠 티원 없어도 시청자 20만이네...,1
156871,상황설명 : 어제 딮기경기 10시에 끝나서 비공개 경기로 녹화해서 했다하네요~,1
798843,데쟈뷰냐?,1
388498,빨면서요?,1
505523,아나운서가 진행 잘하시네,1
790561,제이스가 ㄹㅇ 있으나마나야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
72246,차라리 드븐노틸이 나았을거같은데 kt..,1
872441,자르반 겜포기함 ㅋㅋㅋㅋㅋㅋ,1
328084,이걸지냐?,1
298857,88848,0
212958,11시까지만 퍼즈하자 재밌게,1
7255,오늘도 당신입니까..,1
862323,럼자오자,1
969055,600승 대상혁은 대체...,1
636802,내수용 쵸비를 어디감히 페이커한테비벼 ㅋㅋㅋ,1
16909,그와중에 점멸핑까지 ㅈㄴ 깔끔하네,1
31014,이러면 어차피 못이기는대,1
943276,네 00,1
172280,3꽉 ㅈㅈ,1
389135,먼칙칙폭폭이여,1
197103,안딜 2군행,1
172208,마구유시급 제리네,1
549113,와,1
544917,그저 꼬 ㅡ 꼬 ㅡ 갓......,1
80134,역스 켈린스만 ㅋㅋ,1
802966,솔을 왜하는지모르겠다 ㅋㅋ;;,1
326651,대 상 혁,1
243363,언제 시작하냐고 치킨 다 식겠다,1
