,message,label
685390,DRX설마 고춧가루 뿌리냐,1
647383,베릴이 죽질 않아요 ,1
672082,ㅋㅋㅋ젠갈들 젠지가 너희를 버린이유 이z랄 하더니 ㅋㅋㅋㅋㅋ범인은 쵸비였음,0
540630,T5 시즌 2패 미리 축하드립니다.,1
145823,이즈 이즈 엑스맨,1
541391,아 지 르,1
991121,렉사이 진짜 징그럽네 ㅋㅋㅋㅋ,1
25215,꼬우면 사람 많던가 역시 슼공군 ㄷㄷ,1
420350,"엄,,,",1
539308,teddy？,1
921935,젠지가 이겼다,1
459380,라스칼 또 시작,1
397617,zi,1
582285,아직도 퍼즈야?,1
837854,이걸 밥상을 엎어버리네,1
96560,진 게임에서도 세트승 따면 pog 점수 땀 ,1
513640,뭔 2세트 졌다고 멘탈이 나가냐 ㅋㅋ,1
143126,기드온 33살 실화임?,1
475452,커즈 POG,1
953061,도구의 운명 ,1
948048,대상혁,1
594557,비상,1
642265,한중전 개재밌으면 개추 ㅋㅋㅋㅋㅋㅋㅋ,1
15881,1557 치지 마세요 t1 법무팀에서 잡으러옵니다 저 방금 징역 2년 살고 나왔습니다 1557 쳤다고 ㅡㅡ,1
107929,인기투표 ㄷㄷ,1
616518,88848,0
87728,금일 준위 드립 다 어그로 맞음,1
720479,와 리헨즈...,1
352555,트페도 잘했는데,1
559249,솔직히 브리온이기길 바라게하네,1
286738,이게 젠지야~ 알겠냐?,1
540968,캡잭ㅋㅋㅋㅋㅋㅋ,1
297373,진짜 주문서네 ㅋㅋ 30 60 10,1
510486,미드차이,1
280642,ㅋㄴㅋㅋ이게 5꽉 ㅋㅋㅋㅋ젠지가 너무 봐줬다,1
480625,불 딜봐라 ㄷㄷ,1
558300,카리스,1
259099,마쌤,1
389563,욕하는줄ㅋㅋ,1
17154,?,1
975115,盧maker..,1
981421,?,1
795835,쵸비놀리지마세요 ㅡㅡ 8강 보증수표에요,0
124241,ㅈ댓네,1
236310,대상혁...,1
475131,킹겐이 돌아요 ㅋㅋ,1
716883,ㅌㅊㅇ,1
419461,료이키텐카이,1
814008,여기는 ㅇㅅㅇ 없어서 좋네,1
353408,아칼리는 씹,1
932296,유리한 게임 ㅈㄴ 힘들게 하노,1
807686,탱지르 다이 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
523442,꽉수빈;;,1
972392,lck에 젠지이길 수 있는팀은 없지,1
748704,그저 GOAT....,1
386355,크 젠지,1
182658,바론먹엇는데 그래도ㅋㅋㅋㅋ,1
942876,아트 걍 밴좀하지,1
301333,ㅋㅋㅋㅋㅋㅋ,1
514371,88848ㅡ쵸비 5년간의 월즈기록,0
118847,티원 다 못하네 ㄹㅇ,1
527796,와 낀낀이형,1
709302,이 노래 뭐야?좋다,1
908014,도배 작작좀 쳐해라,1
797434,킹겐 챔프폭 처참하네,1
564556,난 이겨,1
670291,제카는 근데 아칼리 사일 아니면 진짜 2부 수준이다,1
835018,88848,0
99115,대 리 아,1
903627,왜시작안해,1
797305,1557,0
71162,광동은 말좀하고 깔자 핑와,1
115230,빙그르르 빵,1
561922,모건 ㅈㄴ 못하네,0
667801,루밀 안하네,1
355417,동부팀은 팀컬러가 무생무치해서 쉽지않을듯 서부팀 대악마 역할 하기에는 영량차이가 너무 남...플레이가 과관이네,1
649111,광동 화이팅,1
719862,KT얘네심각하다,1
474021,1557이 뭔가요?,0
64182,퍼펙이잘한건데,1
69287,불 뭔가 학교에 한명쯤 있는 티어 플레인 친구처럼 생겼다 ㅋㅋ,1
854323,대 황 식,1
949883,루시안 Q가 아무도 안 맞았어,1
818026,탈리아 지겹다,1
741393,슈퍼스타 세텝 ㅋㅋㅋㅋㅋ,1
82461,7시는 좀 빡센데여,1
181909,머함:,1
995513,디도스범 KT팬행ㅋㅋㅋㅋㅋㅋㅋㅋ,1
53902,엄러는 겁이 많아,1
855843,이게 불이야 개귀엽노 ㅋㅋ,1
40816,너넨 진짜... ㅋㅋㅋ,1
361721,역시 젠지 말곤 수준이 낮네,1
411124,부활했나 쇼메이커,1
262413,루시안님?,1
907500,대장균—,1
69933,???,1
676078,빅개임 헌터,1
728339,럼자오자레,1
671803,:text-green-game-over:,1
518487,?,1
783798,기습 내부총질ㅋㅋ,1
670376,또 너희야 보올탱듀오?,1
374107,구원 데려오저,1
862911,88848은 나올듯,0
889260,그저 감탄,1
521451,이건 차라리 장로 안뜬게 다행이네ㅋㅋㅋㄲ,1
704483,오너 표정ㄷㄷ,1
42871,로롤 왜 안되냐,1
905785,중 국 젠 지,1
573244,쇼지르,1
560748,88848이라 하지 마세요,0
20644,롤드컵 5번나갔는데 우승은 커녕 결승조차 못나가본게 말이됨? 차라리 그럴거면 보이콧하는게...,1
502373,과연 담원의 저력은 어느정도일지,1
604177,콜걸 진짜 못하네,0
363991,가즈아!!!!,1
763035,GenG vs GenH,1
787226,렉사이 유지력 뭐냐 ㅋㅋㅋ,1
213251,제발 디도스 잡아주세요 ㅜㅜ,1
789263,한타의 도란 ㅋㅋ,1
444859,와,1
534081,대ㅡㅡ황ㅡㅡ모ㅡㅡ건,1
767746,"안되겠다 ""솔랭의 제왕 소환""",1
829628,불독은 괜찮았던거같은데,1
806489,성시경ㅋㅋㅋㅋ 느낌있네ㅋㅋㅋㅋ,1
47138,늙은 덕담 ㅋㅋㅋ,1
422253,누나 나죽엉,1
799239,ㅇㅅㅇ 좀 하지마라 존나싫다,1
811660,제리는 할려면 끝까지 해야지 거기서 왜 벽타고 가는거야.....끝까지 딜 넣어야지,1
145577,ㅁㅍ,1
126820,ㅈㅈ,1
644269,아니 지금왔는데 왜 kt가 이김? ;;; 젠지 올승 하는줄알았는데 ;;;;;;;;;;;,1
30078,눕고 싶어도 익룡 때문에 안됨,1
553924,어 88이 형이야,0
797154,무관중 최강 개숏습,1
733992,미드 주챔대전 개뻑이네 ㅋㅋㅋ,1
927082,티원이 젠지발리는 경기도 많아 젠지팬니네 너무 나댄다,1
74945,ㅇㄱㅂㅇㅇ,1
440737,구마유사 큰결심ㅋㅋㅋㅋㅋㅋㅋ,1
938411,ㅁㄷㅊㅇ,1
930110,씨맥 밴픽 예술이네 이판,1
37735,똥포트 궁ㅋㅋㅋㅋㅋㅋ,1
441399,플이 너무 많네 ㅠ,1
830456,데프트진짜 와,1
703151,아해설 좀 닥쳐,1
270317,페이커 이번엔 하드캐리 슈퍼토스한번가자,1
831140,타이밍 죽이네,1
469248,ㅈㅈ,1
507704,아 오늘 클템이면 내일 클템 아닌가....,1
376878,:finger-red-number-one:,1
969165,이거 진짜 모르겠는데 이러면,1
189601,형들 폰겜 정육점을 털어라 하면서 경기보세요 갓겜임,1
427706,응???,1
39547,역시 인터뷰는 꽉수빈!,1
589941,3분뒤 디도스 겁니다,1
921923,초시계없어져서 페이커가 이니시걸기도 힘들겟네,1
263423,바텀 차이,1
328300,골카 개오바지 진짜ㅋㅋㅋㅋ,1
353070,대 정 훈,1
262596,처 형 혁,1
164338,이즈카르마ㅋㅋㅋㅋㅋ,1
72035,불 ㅂㅈ?,1
110759,플은 자식이냐,1
822872,대 식,1
576901,비상,1
409039,황금안경,1
594212,그냥노창 ㅋㅋ,1
476362,탈리아 궁이야??,1
556147,벌써 브리온 진 거 같냐 아트록스한테 다 썰릴 거 같은데,1
423542,불?,1
420077,전령 두명 ㅈㄴ 웃기내 ㅋㅋ ,1
542286,캬,1
357013,산테함가자 스몰더없다,1
198191,커즈,1
536357,진지하게 ㅈ,1
597982,직관러 사람들 밥 사줘라,1
477897,광동 하자 ㅠ,1
754770,가붕이 내가 잘못봤나,1
590671,딮기 또 칼바람하네 하,1
811767,아지르가 무슨 후반 사일러스 급,1
183643,루시드 오너 행동 지렷다,1
863950,open,1
141383,대 상 혁,1
348168,t1인기 하나는 진짜 어나더레벨이네 ㄷㄷ,1
638613,그러고보니 발렌타인 데이네,1
801764,체급차이 너무 나는 매치업은 관중입장에선 좀 뻔한 흐름이 있는데 이번은 진짜 재미있네요,1
379840,이거 역전나오면 레전드겠는데,1
375914,이건 졌네,1
520699,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 뭐하냐 DK,1
162183,애들아 차피 브리온이 이겨봤자 아무것도 바뀌지 않는단다..,1
367788,아 졌다,1
334673,제카가 좀 아쉽네,1
711085,젠지 이겨서 우르프돌리는거 걸림,1
655732,착취 아지르는 뭐임??,1
948442,ㄷㄷ,1
713808,동부운영 지린다 ㅋㅋㅋㅋㅋ,1
218796,ptsd on,1
834503,제카 동부미드 상대로는 잘하네,1
136520,1000억의 품격,1
816627,솔랭 서폿 칼리 ㅈㄴ 나오겠네 ㄹㅇ,1
276431,t1파이팅!!!!!이겨라,1
387274,엄 란,1
196301,대황비,1
421873,대권?,1
926035,역시 롤드컵아닐땐 lpl강허네,1
906929,23월즈 우승,1
965990,엔비는 진짜 괴물쥐보다 못함,0
120879,얘네가 걸어야돼(잭스 qe를 하면서) ㅋㅋㅋ,1
422491,매번 말하지만 캐니언만 잘하면 그 경기 이긴다. 이유는 다른 라인은 진짜 못해도 반반은 가니까캐니언만 잘해서 라인전에 개입해주면 그 게임 이김,1
682866,궁있는데 궁 걸고 먹어도 되지,1
865514,잔인 ㅋㅋㅋㅋㅋㅋㅋ,1
416633,킹겐 헬스 1년치 압수,1
418154,ㅠ,1
255430,대 상 혁,1
155985,와 오늘 하는구나!!!,1
653956,뜌우우우ㅜㅇ,1
321323,구마유시 ㅋㅋㅋㅋㅋㅋㅋ,1
451259,대황란,1
741546,이걸 진다고?,1
384919,칙칙폭폭,1
649229,어라?,1
474687,미 드 태 윤,1
556052,광동 화이팉ㅇ,1
354449,???,1
724401,그블ㅋㅋㅋ,1
854256,엄 ㅋㅋ,1
748425,든버지ㅋㅋㅋㅋㅋㅋㅋ 돈날림,1
748542,똥챔이슈,1
207809,네?ㅋㅋㅋㅋ,1
942033,구주라.......,1
897538,듀랙스 나미 개잘해주는데 루시안 점 심하다,1
704463,오늘따라 잘생겼다 ㅇㅅㄴㅅ,1
678015,하 루시드 진짜 노답이네,1
370389,오늘 t1 왜이래가 아니라 항상 젠지에게 졌다 ㅋㅋㅋㅋㅋㅋㅋㅋ ,1
66801,엄,1
884703,케리아 빡쳤노 ,1
8069,서로 바텀억까 가능이네,1
330338,1557 ^^0:3^^ ^^디도스 불공정^^,1
381039,스폰지가 아니라스틸로폼 아니엇냐,1
923114,찌엔지 애국폼 미쳤다,1
535367,맞냐 이게,1
361130,데프트는 서폿이 맞지,1
111824,익료,1
664608,속상하다,1
451212,제카는 미드 레알 못하는듯,0
671769,잼미니들 일안가고 주말에 입털고앉았네ㅉㅉ,1
584579,해설자들이 사과를 하고 앉았네 관계자들 단체로 나와서 그랜절부터 처박고 시작해,1
929357,아니 진짜,1
607307,암어파이어~,1
256925,바텀이 너무 터졌음,1
430631,아니 그래서 리플레이 언제나옴,1
990440,토스에 비해 아쉬운데?,1
510187,와 드븐 1018원 ㅋㅋ,1
962009,든버지,1
117682,노틸 앞에서 얼쩡거리는 이유가 머임,1
821631,지표 개멋있네 kda는 ㅈ까,1
532479,야 티원경기 5시30분인데 먼개솔이냐,1
810934,세주콤보 ㅈㄴ깔끔하다,1
962516,피터 역시 풍채 어디 안가네 먹는거 하나는 기가 막히네 ㅋㅋㅋㅋ,1
203948,디도스 잡기 개빡셈 ㄹㅇ,1
87503,미니로운생활 닮았네,1
333789,?,1
68583,근데 어떻게된게 원딜 하나 바꿨다고 팀이 이렇게 바뀌냐,1
692782,김과장님 처리하세요,1
698527,캐년한테 리신줬으면 져야지,1
259273,그 토스,1
916457,1557팀 어디안가~,1
541323,여기는 ㅇㅅㅇ 하는 사람들이 없어서 깻끗함,1
386282,씨맥<또 증명 실패한거같으면 개추 뿅뿅 ㅋㅋ,1
632383,2라를 딮이 이겼으면 2대0이겠음? 차돌짬뽕 먹었냐?,1
863923,?????,1
788299,풀업 울리,1
78375,커신 ㄷㄷ,1
788450,렉사이 카운터 뭐냐?,1
201629,제우스 트패 존나잘한다 ㅋㅋ,1
533489,?????,1
405756,내수용 최강 젠지,1
816232,^1557 눈물찍 벤치딱 아시안게임 버스^,0
771410,23젠지의 본체 피넛,1
495541,역시 로밍은 켈황,1
539656,젠지 팬들은 고구려가 중국역사라며? 너희가 한국사람 맞음?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
440257,대 상 혁,1
11541,케리아 졸귀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
59068,밀고 죽어서 이득인데?,1
359425,?,1
535480,엄대엄이다 진짜 ㅋㅋ,1
106696,배혜지 별이 6개네,1
359695,코로나,1
45517,ㅋㅋㅋㅋ 내가 지우다 ㅋㅋ,1
832468,서윗표식 ㄷㄷ,1
182512,역시 루시드 일병 구하기는 켈황 ㅋㅋ,1
139284,누가 이겼냐,1
791962,긴급탈출은 두황,1
201184,류 살빠졌네,1
653128,ㅅㅎ야 젠지 졌다 ,1
836922,야 광고 장난하냐??,1
775165,캐니언은 정글몹만 먹음?,1
846790,나슥갈 컷,0
80955,켈린스만 vs 케리스만,1
445789,너무 신났네 ㅋㅋㅋ,1
212141,이거 뭔게임이냐?,1
382866,도두대전,1
448783,페밑쵸,1
605177,홀쭉,1
13947,뭔 아우솔이 아지르 딜교를 이기냐 ㅋㅋ,1
253371,쵸비 월즈우승 4회햇나요?,1
456601,도란 개잘하노ㅋㅋ,1
204718,이게 뭔데,1
658182,켈린은 그냥 젠지서 담원의 안락사를 위해 파견된 요원임..,1
862812,재 앙 스,1
14979,트롤,1
183676,화나생명한테도 진 애들 왔능가?? ㅋㅋ,1
72561,대 라 이,1
149073,갑자기 프레이 보고싶네,1
705463,1557,0
947909,애니는 진짜 오랜만이더라,1
469392,무호흡 해설 ㄷㄷ,1
524411,아트는,1
649486,또 졌다,1
217234,환불은 당연한거고 디도스좀 해결했으면.,0
507418,안녕하세요 쵸비입니다. 저는 88848은 했지만 lck 쓰리핏했다구욧!!! 그리고 페이커 솔킬도 많이 했어요. 그러니까 국제전 무관인 제가 페이커를 넘어선 역체미 역체롤이에요. 어디서 국제전 최소 4강이 88848한테 대듭니까 ㅋㅋ,1
40071,어제 광동이 플옵진출 확정지음,1
113500,오렌지 젠차,1
531513,꼴지 결정전,1
751287,안딜 벤당함,1
177520,근데 딮기는 작년도 올해도 초반은 진짜 세다,1
23980,대 황 젠,1
274211,ㅇㅅㅇ,1
444334,캐스퍼블,1
947831,젠첩들은 우승컵이 없어서 사소한 거에 계속 긁히네,0
481415,국내는 젠지가 1위 하겠지~ 월드는 티원이 1위하고~~,1
194655,너무 신냈내,1
118846,대 상 혁,1
787871,와 광동 ㅁㅊ,1
682553,바이퍼여친임,1
361332,광동이김?,1
523312,솔랭의 제왕 X디~,1
834482,심각하다 진짜....,1
421531,갈라파고스 역겹긴하네 ㅋㅋ,1
280208,할만해,1
842752,씹모건 뭐한거냐ㅋㅋ,1
714019,찌걱찌걱 아흣,0
91108,티원이 이기는날,1
338584,세나 나올때마다 cs소리 나오네 ㅋㅋ 생각좀 ㅋㅋ,1
659130,눈썩경기네 음파 꼬라지봐라 ㅋㅋ,1
982545,설마 오늘도 대떡경기나오려나 ㅋㅋ kt하는거보면 대떡 쌉가능하겠는데,1
51272,ㄹㅇ 저기다 왜쳐박음 킹겐 ㅁㅊ,1
828473,잭스캐리 나오나,1
85728,역시 어시는 켈황 ㅋㅋ,1
137053,누가이김?,1
489763,와 경기 개재밌닼ㅋㅋ,1
397367,아니 우디르 왜안죽냐;;;,1
185415,6 유 충 포 탑 박 살,1
647046,잔고가 88848원 남았네ㅠ,0
831373,늙고 병들었네,1
272452,파엠 오너,1
108252,담젠 30만이였음,1
35452,ㅋㅋ 알아서들 업보 쌓네 작년기억못하나보네~,1
141938,친구 없구나,1
33182,방금까지 구뮤시 억까하던 애들 어디갔냐 ㅋㅋㅋ,1
432938,든든은 진심 개털렸으면 좋겠네 ㅋㅋ,1
188253,녹 방 이 z랄ㅋㅋ,1
515829,딮기 개잘해..,1
490469,정글 5벤 ㅋㅋㅋㅋㅋㅋㅋ,1
927350,ㅈㅈ,1
257996,젠지 정글바텀이 아쉽다,1
897493,든든 개잘하네ㅋㅋㅋㅋ,1
826044,방근은 라칸이 제리 죽인거임,1
616653,또 아줌마네,1
668449,ㅋㅋ제카 플안쓰네,1
669792,그래도 보는 맛은 있네 그냥 일방적으로 패는 맛이,1
572886,몇시까지점검임?,1
598195,게임언제끝나ㅏ,1
401232,해설 유미를 무슨 아이템마냥 말하는거 개웃기네ㅋㅋ,1
749482,KT가 2022DRX보다는 강하네,1
267328,낀낀이형 겁나게 돌려지고 성불못하게생겼네 ㅠㅠ,1
428787,콜미 주작아님??,1
834090,딜라이트 뇌절 한번 해서 제카 아닌가,1
482831,너무 큰데??,1
214239,내다버린 천억,1
815861,오우,1
371289,풉,1
747678,ㅋㅋㅋㅋㅋㅋㅋ람머스 ㅋㅋ,1
8219,ㅈ 목 ㅋㅋㅋ,1
401599,밀리오가 은근 거슬린다니까,1
794522,ㅋㅋㅋㅋ생각없이 치네 광동 니들머리가 비었다는게 다 보인다,1
739798,(공지)피어엑스 듀렉스 찐팬들아니면 다 나가주세요 억하심정으로 여기서 채팅치지마시고요 타팀이야기없이 순수 팬들끼리만 즐기고싶습니다. 나머지 이야기는 불필요하니 나가주세용:grinning_face: 듀렉 피어엑스 피드백이나 건설적인 이야기는 언제나 환영 !!,0
789552,바텀차이가 엄청나네,1
726034,대상혁VS 대프트,1
358471,1557 0013,0
817156,대상혁 어록 : 아무무는 아무도 안해서 아무무입니다.,1
769757,도란 주사위 5,1
320418,갈리오,1
790143,그보다 바론에서 2번 텨저서 비져진게 큼 ;3:49 PM,1
509810,88488,0
620261,오오오,1
978776,},1
652701,88848도 잘한건데,1
615477,더뤼 ㅋㅋㅋ,1
171702,파괴적인 라인전(2승 14패 팀을 잡으며),1
110701,똥 눠~,1
290902,김태균????,1
603317,담원머고ㅋㅋ,1
78809,케리아 헬퍼행동 ㄷㄷ,1
920173,김정균 어디감,1
715621,크산테 밴했는데,1
726214,팔협지 미쳤네,1
40551,피터가 못하는게 아니라 지우가 루시안 맛없게함걍 ; 니들이 솔랭캠 안봐서그래 ,1
175425,페이커 땜에 아지르 글밴임,1
339932,최대 피해자는 바론이다,1
295538,여긴 88848 하는 사람 없어서 좋네,0
505218,1세트어디가이걌나요??,1
522711,이겨.,1
412755,엥? 근데 개막전에서 t1은 왜짐??(진짜 모름),1
835380,솔직히 킹겐 너무 아쉬움,1
513041,Ahri Vi,1
900756,든든 진짜 개든든한데 ㅋㅋㅋㅋㅋ,1
422842,응? 설마 레클레스임? 왼쪽에?,1
8232,훈 훈,1
724073,표식아 탑좀봐주라 왜 유기하냐..,1
113696,박혜진 화이팅,1
765151,전령 뒤통수쳤으면 비볐을거같은데,1
49990,이니시는 켈황,1
392288,ㅈㄱㅊㅇ,1
936322,근데 그렇게 강력한 젠지는 왜 월즈만 가면 우승을 못함? 그리고 그렇게 약하고 모자란 티원은 월즈 우승을 하는거야? 진짜 궁금하다,1
611616,cs쳐먹으러가노,1
731385,진짜 제우스 어디까지 가냐 개지린다,1
622211,오늘도 3대떡당하자 슼갈들아,0
119645,티워ㅗㄴ 뭐하냐??? 자기들끼리 싸웠냐?? 무슨판단임??,1
92495,구마유시 개빡치겠다,1
271598,ㅌㅇㅎㅇㅌ,1
230827,뚱러,1
32300,jiuuuuuuuuuuuuu,1
810900,여러분 참고로 이건 녹방이 아니라 생방입니다 녹방인척하는 이유는 디도스범을 속이기 위해서입니다 오른쪽 위에 라이브라고 적혀있잖아요,1
673737,그 다음은 최약체 팀간에 대결인가 ,1
212696,lck,1
952058,페이커는 강제로 이김당하네ㅋㅋ,1
608874,든든 cc e로 못 씹음?,1
421801,ㅈㅈ,1
948613,듀 화이팅,1
190786,but chovy cs,1
221243,ㅋㅋㅋㅋㅋㅋㅋ 88848 수준 ㅋㅋㅋㅋ,0
464963,역시 LPL 1황 젠지,1
438002,현준이 먹이주지마라ㅇㅇ 주면 더 좋아함,1
515178,와 담원 지렷다,1
250908,월즈 먹지도 못하면서 ㅋㅋㅋㅋㅋㅋㅋ,1
549420,너 좀 맞자,1
532679,카리스 : 계획대로야,1
644015,낀낀이형 자신있어?,1
946688,바론 그렇게 치는거 아닌데...,1
700106,렐 뽑아...!!!!,1
807570,클템 폼 지린다ㅋㅋㅋ,1
412024,배신자 컷 ㅋㅋㅋㅋㅋㅋ,1
467626,똥카,0
534444,88848,0
253511,롯데리아 ㄷㄷ,1
14162,??,1
438232,실비있는데? 실비어딨어요? 가 캐스터가 할말이냐,1
233572,코르키한테 강타를 지는 정글이 있다??,1
215394,5대5한타때 디도스 걸리면 답없겠다 진짜,1
332813,그냥 다 잘했네,1
801519,신 플 러 스 짱 아,1
275199,페이즈 리헨즈는 관객 1 2 아니냐 이정도면,1
319175,버스는 뭔 ㅋㅋ 호들갑 지리노,1
674795,구독취소했다가 다시 치면 채팅 딜레이 사라지네 ㄷㄷ 개신기하다 ㅋㅋㅋㅋ,1
89862,젠지팬들 타팀 욕 그만해라 제발 ;; 분탕이 습관이네 얘네들은 ;;,0
581049,88848,0
299903,/오너화면,1
46150,지우 너 티원와라 ,1
402526,귀여워,1
965070,브리온.. 티원 2군은 잡겠냐? ,1
673654,캐니언이 받는게 맞다,1
817873,다물고 보죠 입,1
562886,대 상 혁,1
71066,불 겁나 꼴뵈기 싫게 생겼노,1
187279,헉 전캐,1
565917,퍼리는 승리합니다,1
124498,이제 사파조합의 시대는 갔음 티원은 2024년으로 끝임 쵸비 기인 바이퍼 딜라이트가 살아있는 한,1
42773,인정딱따구리 << 구독점,1
481619,대황커즈 ㄷㄷ,1
320565,대 상 혁,1
996538,ㅈㅈ,1
671999,대 황 비 ㅋㅋ,1
805867,베릴 대체 왜안뻄?역겹노;,1
849633,어그로 재밌게 끄네 ㅋㅋㅋ,1
326369,제ㅋㅏ,1
46256,콜미가 흥분함,1
835690,아 허수야...,1
532067,게임 재미없긴하네,1
449523,브금 ㅋㅋㅋ,1
903060,칼바람나락 ㅇㅈㄹ ㅋㅋ,1
468771,어차피 국대미드벤치한테 다 진다,0
287688,직원 700억 횡령기업,1
747271,이강인의 주먹바이 밴,1
575334,캬,1
403518,대황식,1
202033,1557,0
619566,마이구미 이슈,1
494081,박도현 선생님 ㄷㄷ,1
256616,페이즈는 1세트 그귀환부터 해서 진짜 못한닼ㅋㅋㅋㅋ,1
522755,:person-turqouise-waving:,1
45313,지우 유사젠지체험중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
302894,POG 급인데,1
28113,페이커는 10번못하다가 1번잘하면 pog받네 ㅋㅋㅋㅋㅋㅋㅋ,1
995680,ㅇㅅㅇ,1
822689,노틸 ㅋㅋㅋㅋㅋㅋ,1
315519,벽플 ㅋㅋㅋ,1
920066,요네 매섭네,1
39402,윌러 VS 딜라이트 윤수빈의 선택은?,1
4030,ㅈㅈ,1
168763,카르마 진짜 ㄹㅈㄷ,1
871476,아따 테디 사올 돈은 있어도 주한 잡을 돈은 없당께요~,0
595081,사나?,1
25742,탐켄치귀엽디,1
992939,으라차차,1
569159,딮 서부 가자,1
848380,롤은 원ㄹㅐ 새벽에 하는거에요...,1
675393,dk 왜 drx 스킨씀 ? ㄹㅇㅋㅋ,1
873511,이걸사노,1
528046,쇼메 궁으로 밀고 앞점멸 쓰지 ㅠ,1
631462,zz,1
285942,준우승팀도 인터뷰 해줌? ㅋㅋ,1
982541,모자 안뜨고 있다를 진짜 세다고 받아??ㅋㅋㅋㅋㅋㅋ,1
175446,어어 그 인종 원딜,1
55790,지우가 제일 잘한다 신인중엔,1
979902,제리유미뜨면 티원은 어쩌냐?,1
661660,?,1
971656,져서 긁히긴햇나보네,1
546376,와 제우스 ㅋㅋㅋㅋ,1
443225,뭐아 다 2대1이네,1
641819,정글서열정리지린다,1
946877,"켈린은 메이킹도 안되고, 플레이도 안되고, 완전 슬럼프네요.",1
343922,/채팅얼리기,1
805392,루시안 뽑는지 보자,1
564191,개 상혁 ,1
353641,트페아칼리들고 왜 미포 렐 상대로 바론을 먼저침? 진짜모름,1
816951,gg,1
732997,꼬마저거 맨날 뒤에서 숨어서하네 담원에서도 ,1
883959,왘ㅋㅋㅋ,1
966016,시즌 14요,1
77746,뽀삐크샨테 어케뚫는데,1
799606,와 저게사네,1
373725,방청갔다왔는데 2대1로 티원이 이김,1
500933,피어엑스 남은 경기 그냥 죽은 경기 되버렸네,1
300973,오 태윤,1
683582,저건 쓰레쉬 잘못인데? 왜 다시 돌아감? 바로 올라와서 호응 하고 렌턴 던지면 되는 각인데?,1
70103,너가해라 1군,1
886389,시비르유미 루나미한테 초반 개털리는거아닌가,1
333089,케리아 뻘궁 ㅋㅋㅋㅋ,1
91316,대 상 혁,1
447666,잘햇네 농심,1
315357,카리스는 아지르 기용할 이유가 하나도 없는데?!!,1
870409,준위면 돈 많이버냐?,1
485640,라인 없애는게 더 이득이라,1
355301,안딜 제발,1
4858,서폿이 라인 잡고있네 ㅋㅋ,1
408545,킬각하나는 예술이다 ㄹㅇ,1
310411,루시드가 혈을 뚫었다,1
363015,다 도란템인거보면 잘큰놈이 원딜하자 아녀? ㅋㅋㅋㅋㅋ,1
962404,아오 든버지 뭘 가르친거야!!,1
334755,티원 우승 가즈아 ,1
656269,킹겐 루시드 합이 좋네,1
32744,3꽉 가자 ,1
41433,피어엑스 벤 농심 너네 어차피 원딜밖에 없잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
318916,대 상 혁,1
365332,명 상 혁,1
418960,Dk는 탑 서폿 바꿔ㅑ겟다,1
636045,천라지망 특) 못막음,1
